DATAFLOW,REF_AREA,MEASURE,EDUCATION_LEV,EXP_SOURCE,EXP_DESTINATION,EXPENDITURE_TYPE,PRICE_BASE,UNIT_MEASURE,Q_SHEET,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER,Q_SHEET_ROW_ID
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),PER,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2016,,O,6,0,2020.0,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),PER,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2017,,O,6,0,2020.0,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),PER,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2018,,O,6,0,2020.0,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),PER,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2019,,O,6,0,2020.0,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),PER,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2020,,O,6,0,2020.0,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),PER,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2021,,O,6,0,2020.0,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),ZAF,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2015,,O,6,0,2020.0,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),EU25,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2023,,O,6,0,2020.0,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),EU25,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2023,,O,6,0,2020.0,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),EU25,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2023,,O,6,0,2020.0,P5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),EU25,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2023,,O,6,0,2020.0,F5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),EU25,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2023,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),EU25,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2023,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),EU25,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2023,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),EU25,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2023,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),EU25,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2023,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),EU25,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2023,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),EU25,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2023,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2016,,O,6,0,2020.0,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2017,,O,6,0,2020.0,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2018,,O,6,0,2020.0,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2019,,O,6,0,2020.0,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2020,,O,6,0,2020.0,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2021,,O,6,0,2020.0,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2015,,O,6,0,2020.0,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2016,,O,6,0,2020.0,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2017,,O,6,0,2020.0,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2018,,O,6,0,2020.0,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2019,,O,6,0,2020.0,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2020,,O,6,0,2020.0,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2021,,O,6,0,2020.0,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2015,,O,6,0,2020.0,P5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2016,,O,6,0,2020.0,P5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2017,,O,6,0,2020.0,P5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2018,,O,6,0,2020.0,P5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2019,,O,6,0,2020.0,P5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2020,,O,6,0,2020.0,P5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2021,,O,6,0,2020.0,P5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2015,,O,6,0,2020.0,F5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2016,,O,6,0,2020.0,F5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2017,,O,6,0,2020.0,F5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2018,,O,6,0,2020.0,F5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2019,,O,6,0,2020.0,F5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2020,,O,6,0,2020.0,F5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2021,,O,6,0,2020.0,F5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2022,,O,6,0,2020.0,F5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2015,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2016,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2017,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2018,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2019,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2020,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2021,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2015,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2016,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2017,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2018,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2019,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2020,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2021,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2015,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2016,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2017,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2018,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2019,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2020,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2021,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2022,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2016,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2017,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2018,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2019,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2020,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2021,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2015,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2016,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2017,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2018,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2019,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2020,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2021,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2015,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2016,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2017,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2018,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2019,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2020,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2021,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2015,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2016,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2017,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2018,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2019,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2020,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2021,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),G20,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2022,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),OECD,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2023,,O,6,0,2020.0,G5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),OECD,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2023,,O,6,0,2020.0,N5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),OECD,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2023,,O,6,0,2020.0,P5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),OECD,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,Q,USD_PPP,SOURCE,2023,,O,6,0,2020.0,F5
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),OECD,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2023,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),OECD,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2023,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),OECD,EXP,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_EXP,_Z,2023,,O,0,0,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),OECD,EXP,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2023,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),OECD,EXP,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2023,,O,0,1,,_Z
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM(3.1),OECD,EXP,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,_Z,2023,,O,0,1,,_Z
