freq,cittadinanza,classe_eta,itter107,sesso,tipo_dato,titolo_studio,time_period,obs_value,year
Q,TOTAL,Y15-64,IT,9,FOR,7,2020-Q1,11351.453,2020
Q,TOTAL,Y15-64,IT,9,FOR,7,2020-Q2,10710.84,2020
Q,TOTAL,Y15-64,IT,9,FOR,7,2020-Q3,11170.664,2020
Q,TOTAL,Y15-64,IT,9,FOR,7,2020-Q4,11158.547,2020
Q,TOTAL,Y15-64,IT,9,FOR,7,2021-Q1,10868.891,2021
Q,TOTAL,Y15-64,IT,9,FOR,7,2021-Q2,11159.24,2021
Q,TOTAL,Y15-64,IT,9,FOR,7,2021-Q3,11310.687,2021
Q,TOTAL,Y15-64,IT,9,FOR,7,2021-Q4,11351.983,2021
Q,TOTAL,Y15-64,IT,9,FOR,7,2022-Q1,11201.596,2022
Q,TOTAL,Y15-64,IT,9,FOR,7,2022-Q2,11340.209,2022
Q,TOTAL,Y15-64,IT,9,FOR,7,2022-Q3,11413.074,2022
Q,TOTAL,Y15-64,IT,9,FOR,7,2022-Q4,11434.115,2022
Q,TOTAL,Y15-64,IT,9,FOR,7,2023-Q1,11577.082,2023
Q,TOTAL,Y15-64,IT,9,FOR,7,2023-Q2,11777.696,2023
Q,TOTAL,Y15-64,IT,9,FOR,7,2023-Q3,11790.656,2023
Q,TOTAL,Y15-64,IT,9,FOR,7,2023-Q4,11935.646,2023
Q,TOTAL,Y15-64,IT,9,FOR,7,2024-Q1,11878.159,2024
Q,TOTAL,Y15-64,IT,9,FOR,7,2024-Q2,11973.895,2024
Q,TOTAL,Y15-64,IT,9,FOR,7,2024-Q3,11783.697,2024
Q,TOTAL,Y15-64,IT,9,FOR,7,2024-Q4,11787.428,2024
Q,TOTAL,Y15-64,IT,9,FOR,99,2010-Q1,24073.676,2010
Q,TOTAL,Y15-64,IT,9,FOR,99,2010-Q2,24160.605,2010
Q,TOTAL,Y15-64,IT,9,FOR,99,2010-Q3,23745.026,2010
Q,TOTAL,Y15-64,IT,9,FOR,99,2010-Q4,24160.733,2010
Q,TOTAL,Y15-64,IT,9,FOR,99,2011-Q1,24100.73,2011
Q,TOTAL,Y15-64,IT,9,FOR,99,2011-Q2,24101.161,2011
Q,TOTAL,Y15-64,IT,9,FOR,99,2011-Q3,23906.922,2011
Q,TOTAL,Y15-64,IT,9,FOR,99,2011-Q4,24365.613,2011
Q,TOTAL,Y15-64,IT,9,FOR,99,2012-Q1,24562.4,2012
Q,TOTAL,Y15-64,IT,9,FOR,99,2012-Q2,24721.644,2012
Q,TOTAL,Y15-64,IT,9,FOR,99,2012-Q3,24370.116,2012
Q,TOTAL,Y15-64,IT,9,FOR,99,2012-Q4,24750.58,2012
Q,TOTAL,Y15-64,IT,9,FOR,99,2013-Q1,24590.412,2013
Q,TOTAL,Y15-64,IT,9,FOR,99,2013-Q2,24490.247,2013
Q,TOTAL,Y15-64,IT,9,FOR,99,2013-Q3,24224.056,2013
Q,TOTAL,Y15-64,IT,9,FOR,99,2013-Q4,24656.181,2013
Q,TOTAL,Y15-64,IT,9,FOR,99,2014-Q1,24673.253,2014
Q,TOTAL,Y15-64,IT,9,FOR,99,2014-Q2,24589.839,2014
Q,TOTAL,Y15-64,IT,9,FOR,99,2014-Q3,24498.552,2014
Q,TOTAL,Y15-64,IT,9,FOR,99,2014-Q4,24935.697,2014
Q,TOTAL,Y15-64,IT,9,FOR,99,2015-Q1,24621.985,2015
Q,TOTAL,Y15-64,IT,9,FOR,99,2015-Q2,24722.814,2015
Q,TOTAL,Y15-64,IT,9,FOR,99,2015-Q3,24431.577,2015
Q,TOTAL,Y15-64,IT,9,FOR,99,2015-Q4,24755.116,2015
Q,TOTAL,Y15-64,IT,9,FOR,99,2016-Q1,24650.266,2016
Q,TOTAL,Y15-64,IT,9,FOR,99,2016-Q2,25069.182,2016
Q,TOTAL,Y15-64,IT,9,FOR,99,2016-Q3,24819.562,2016
Q,TOTAL,Y15-64,IT,9,FOR,99,2016-Q4,25081.307,2016
Q,TOTAL,Y15-64,IT,9,FOR,99,2017-Q1,24986.591,2017
Q,TOTAL,Y15-64,IT,9,FOR,99,2017-Q2,25029.946,2017
Q,TOTAL,Y15-64,IT,9,FOR,99,2017-Q3,24996.295,2017
Q,TOTAL,Y15-64,IT,9,FOR,99,2017-Q4,25082.974,2017
Q,TOTAL,Y15-64,IT,9,FOR,99,2018-Q1,24951.669,2018
Q,TOTAL,Y15-64,IT,9,FOR,99,2018-Q2,25295.102,2018
Q,TOTAL,Y15-64,IT,9,FOR,99,2018-Q3,24803.706,2018
Q,TOTAL,Y15-64,IT,9,FOR,99,2018-Q4,25061.799,2018
Q,TOTAL,Y15-64,IT,9,FOR,99,2019-Q1,24970.667,2019
Q,TOTAL,Y15-64,IT,9,FOR,99,2019-Q2,25093.531,2019
Q,TOTAL,Y15-64,IT,9,FOR,99,2019-Q3,24840.003,2019
Q,TOTAL,Y15-64,IT,9,FOR,99,2019-Q4,24967.602,2019
Q,TOTAL,Y15-64,IT,9,FOR,99,2020-Q1,24453.814,2020
Q,TOTAL,Y15-64,IT,9,FOR,99,2020-Q2,23296.184,2020
Q,TOTAL,Y15-64,IT,9,FOR,99,2020-Q3,24201.181,2020
Q,TOTAL,Y15-64,IT,9,FOR,99,2020-Q4,24085.46,2020
Q,TOTAL,Y15-64,IT,9,FOR,99,2021-Q1,23665.669,2021
Q,TOTAL,Y15-64,IT,9,FOR,99,2021-Q2,24228.829,2021
Q,TOTAL,Y15-64,IT,9,FOR,99,2021-Q3,24400.636,2021
Q,TOTAL,Y15-64,IT,9,FOR,99,2021-Q4,24494.82,2021
Q,TOTAL,Y15-64,IT,9,FOR,99,2022-Q1,24224.665,2022
Q,TOTAL,Y15-64,IT,9,FOR,99,2022-Q2,24529.242,2022
Q,TOTAL,Y15-64,IT,9,FOR,99,2022-Q3,24351.41,2022
Q,TOTAL,Y15-64,IT,9,FOR,99,2022-Q4,24580.456,2022
Q,TOTAL,Y15-64,IT,9,FOR,99,2023-Q1,24627.322,2023
Q,TOTAL,Y15-64,IT,9,FOR,99,2023-Q2,24777.182,2023
Q,TOTAL,Y15-64,IT,9,FOR,99,2023-Q3,24685.444,2023
Q,TOTAL,Y15-64,IT,9,FOR,99,2023-Q4,24974.501,2023
Q,TOTAL,Y15-64,IT,9,FOR,99,2024-Q1,24839.27,2024
Q,TOTAL,Y15-64,IT,9,FOR,99,2024-Q2,24884.187,2024
Q,TOTAL,Y15-64,IT,9,FOR,99,2024-Q3,24730.773,2024
Q,TOTAL,Y15-64,IT,9,FOR,99,2024-Q4,24738.294,2024
Q,TOTAL,Y15-64,ITC,1,FOR,11,2018-Q1,701.048,2018
Q,TOTAL,Y15-64,ITC,1,FOR,11,2018-Q2,737.157,2018
Q,TOTAL,Y15-64,ITC,1,FOR,11,2018-Q3,719.245,2018
Q,TOTAL,Y15-64,ITC,1,FOR,11,2018-Q4,744.957,2018
Q,TOTAL,Y15-64,ITC,1,FOR,11,2019-Q1,740.199,2019
Q,TOTAL,Y15-64,ITC,1,FOR,11,2019-Q2,714.944,2019
Q,TOTAL,Y15-64,ITC,1,FOR,11,2019-Q3,713.213,2019
Q,TOTAL,Y15-64,ITC,1,FOR,11,2019-Q4,747.526,2019
Q,TOTAL,Y15-64,ITC,1,FOR,11,2020-Q1,729.3,2020
Q,TOTAL,Y15-64,ITC,1,FOR,11,2020-Q2,687.866,2020
Q,TOTAL,Y15-64,ITC,1,FOR,11,2020-Q3,716.044,2020
Q,TOTAL,Y15-64,ITC,1,FOR,11,2020-Q4,700.293,2020
Q,TOTAL,Y15-64,ITC,1,FOR,11,2021-Q1,705.129,2021
Q,TOTAL,Y15-64,ITC,1,FOR,11,2021-Q2,725.388,2021
Q,TOTAL,Y15-64,ITC,1,FOR,11,2021-Q3,696.959,2021
Q,TOTAL,Y15-64,ITC,1,FOR,11,2021-Q4,681.299,2021
Q,TOTAL,Y15-64,ITC,1,FOR,11,2022-Q1,728.697,2022
Q,TOTAL,Y15-64,ITC,1,FOR,11,2022-Q2,736.62,2022
Q,TOTAL,Y15-64,ITC,1,FOR,11,2022-Q3,735.025,2022
Q,TOTAL,Y15-64,ITC,1,FOR,11,2022-Q4,737.507,2022
Q,TOTAL,Y15-64,ITC,1,FOR,11,2023-Q1,761.711,2023
Q,TOTAL,Y15-64,ITC,1,FOR,11,2023-Q2,772.941,2023
Q,TOTAL,Y15-64,ITC,1,FOR,11,2023-Q3,800.02,2023
Q,TOTAL,Y15-64,ITC,1,FOR,11,2023-Q4,822.366,2023
Q,TOTAL,Y15-64,ITC,1,FOR,11,2024-Q1,778.551,2024
Q,TOTAL,Y15-64,ITC,1,FOR,11,2024-Q2,797.079,2024
Q,TOTAL,Y15-64,ITC,1,FOR,11,2024-Q3,782.707,2024
Q,TOTAL,Y15-64,ITC,1,FOR,11,2024-Q4,785.22,2024
Q,TOTAL,Y15-64,ITC,1,FOR,13,2018-Q1,1417.371,2018
Q,TOTAL,Y15-64,ITC,1,FOR,13,2018-Q2,1422.104,2018
Q,TOTAL,Y15-64,ITC,1,FOR,13,2018-Q3,1380.509,2018
Q,TOTAL,Y15-64,ITC,1,FOR,13,2018-Q4,1424.463,2018
Q,TOTAL,Y15-64,ITC,1,FOR,13,2019-Q1,1404.487,2019
Q,TOTAL,Y15-64,ITC,1,FOR,13,2019-Q2,1408.721,2019
Q,TOTAL,Y15-64,ITC,1,FOR,13,2019-Q3,1431.402,2019
Q,TOTAL,Y15-64,ITC,1,FOR,13,2019-Q4,1369.939,2019
Q,TOTAL,Y15-64,ITC,1,FOR,13,2020-Q1,1331.217,2020
Q,TOTAL,Y15-64,ITC,1,FOR,13,2020-Q2,1320.616,2020
Q,TOTAL,Y15-64,ITC,1,FOR,13,2020-Q3,1370.379,2020
Q,TOTAL,Y15-64,ITC,1,FOR,13,2020-Q4,1331.139,2020
Q,TOTAL,Y15-64,ITC,1,FOR,13,2021-Q1,1314.65,2021
Q,TOTAL,Y15-64,ITC,1,FOR,13,2021-Q2,1343.63,2021
Q,TOTAL,Y15-64,ITC,1,FOR,13,2021-Q3,1343.798,2021
Q,TOTAL,Y15-64,ITC,1,FOR,13,2021-Q4,1368.971,2021
Q,TOTAL,Y15-64,ITC,1,FOR,13,2022-Q1,1330.182,2022
Q,TOTAL,Y15-64,ITC,1,FOR,13,2022-Q2,1358.982,2022
Q,TOTAL,Y15-64,ITC,1,FOR,13,2022-Q3,1347.664,2022
Q,TOTAL,Y15-64,ITC,1,FOR,13,2022-Q4,1330.791,2022
Q,TOTAL,Y15-64,ITC,1,FOR,13,2023-Q1,1265.331,2023
Q,TOTAL,Y15-64,ITC,1,FOR,13,2023-Q2,1267.386,2023
Q,TOTAL,Y15-64,ITC,1,FOR,13,2023-Q3,1219.377,2023
Q,TOTAL,Y15-64,ITC,1,FOR,13,2023-Q4,1218.57,2023
Q,TOTAL,Y15-64,ITC,1,FOR,13,2024-Q1,1235.038,2024
Q,TOTAL,Y15-64,ITC,1,FOR,13,2024-Q2,1182.622,2024
Q,TOTAL,Y15-64,ITC,1,FOR,13,2024-Q3,1224.058,2024
Q,TOTAL,Y15-64,ITC,1,FOR,13,2024-Q4,1228.731,2024
Q,TOTAL,Y15-64,ITC,1,FOR,7,2018-Q1,1838.895,2018
Q,TOTAL,Y15-64,ITC,1,FOR,7,2018-Q2,1852.844,2018
Q,TOTAL,Y15-64,ITC,1,FOR,7,2018-Q3,1870.786,2018
Q,TOTAL,Y15-64,ITC,1,FOR,7,2018-Q4,1832.067,2018
Q,TOTAL,Y15-64,ITC,1,FOR,7,2019-Q1,1854.243,2019
Q,TOTAL,Y15-64,ITC,1,FOR,7,2019-Q2,1831.07,2019
Q,TOTAL,Y15-64,ITC,1,FOR,7,2019-Q3,1821.639,2019
Q,TOTAL,Y15-64,ITC,1,FOR,7,2019-Q4,1846.711,2019
Q,TOTAL,Y15-64,ITC,1,FOR,7,2020-Q1,1844.088,2020
Q,TOTAL,Y15-64,ITC,1,FOR,7,2020-Q2,1746.097,2020
Q,TOTAL,Y15-64,ITC,1,FOR,7,2020-Q3,1764.81,2020
Q,TOTAL,Y15-64,ITC,1,FOR,7,2020-Q4,1797.1,2020
Q,TOTAL,Y15-64,ITC,1,FOR,7,2021-Q1,1785.653,2021
Q,TOTAL,Y15-64,ITC,1,FOR,7,2021-Q2,1791.76,2021
Q,TOTAL,Y15-64,ITC,1,FOR,7,2021-Q3,1823.82,2021
Q,TOTAL,Y15-64,ITC,1,FOR,7,2021-Q4,1847.101,2021
Q,TOTAL,Y15-64,ITC,1,FOR,7,2022-Q1,1837.932,2022
Q,TOTAL,Y15-64,ITC,1,FOR,7,2022-Q2,1847.627,2022
Q,TOTAL,Y15-64,ITC,1,FOR,7,2022-Q3,1828.105,2022
Q,TOTAL,Y15-64,ITC,1,FOR,7,2022-Q4,1861.232,2022
Q,TOTAL,Y15-64,ITC,1,FOR,7,2023-Q1,1896.003,2023
Q,TOTAL,Y15-64,ITC,1,FOR,7,2023-Q2,1905.999,2023
Q,TOTAL,Y15-64,ITC,1,FOR,7,2023-Q3,1918.379,2023
Q,TOTAL,Y15-64,ITC,1,FOR,7,2023-Q4,1927.905,2023
Q,TOTAL,Y15-64,ITC,1,FOR,7,2024-Q1,1937.537,2024
Q,TOTAL,Y15-64,ITC,1,FOR,7,2024-Q2,1986.418,2024
Q,TOTAL,Y15-64,ITC,1,FOR,7,2024-Q3,1972.072,2024
Q,TOTAL,Y15-64,ITC,1,FOR,7,2024-Q4,1970.455,2024
Q,TOTAL,Y15-64,ITC,1,FOR,99,2010-Q1,3936.038,2010
Q,TOTAL,Y15-64,ITC,1,FOR,99,2010-Q2,3920.625,2010
Q,TOTAL,Y15-64,ITC,1,FOR,99,2010-Q3,3877.064,2010
Q,TOTAL,Y15-64,ITC,1,FOR,99,2010-Q4,3930.245,2010
Q,TOTAL,Y15-64,ITC,1,FOR,99,2011-Q1,3935.111,2011
Q,TOTAL,Y15-64,ITC,1,FOR,99,2011-Q2,3889.754,2011
Q,TOTAL,Y15-64,ITC,1,FOR,99,2011-Q3,3891.536,2011
Q,TOTAL,Y15-64,ITC,1,FOR,99,2011-Q4,3939.251,2011
Q,TOTAL,Y15-64,ITC,1,FOR,99,2012-Q1,3934.76,2012
Q,TOTAL,Y15-64,ITC,1,FOR,99,2012-Q2,3916.947,2012
Q,TOTAL,Y15-64,ITC,1,FOR,99,2012-Q3,3879.611,2012
Q,TOTAL,Y15-64,ITC,1,FOR,99,2012-Q4,3913.222,2012
Q,TOTAL,Y15-64,ITC,1,FOR,99,2013-Q1,3936.168,2013
Q,TOTAL,Y15-64,ITC,1,FOR,99,2013-Q2,3902.102,2013
Q,TOTAL,Y15-64,ITC,1,FOR,99,2013-Q3,3891.714,2013
Q,TOTAL,Y15-64,ITC,1,FOR,99,2013-Q4,3918.385,2013
Q,TOTAL,Y15-64,ITC,1,FOR,99,2014-Q1,3921.87,2014
Q,TOTAL,Y15-64,ITC,1,FOR,99,2014-Q2,3936.413,2014
Q,TOTAL,Y15-64,ITC,1,FOR,99,2014-Q3,3908.859,2014
Q,TOTAL,Y15-64,ITC,1,FOR,99,2014-Q4,3947.755,2014
Q,TOTAL,Y15-64,ITC,1,FOR,99,2015-Q1,3942.863,2015
Q,TOTAL,Y15-64,ITC,1,FOR,99,2015-Q2,3937.449,2015
Q,TOTAL,Y15-64,ITC,1,FOR,99,2015-Q3,3951.345,2015
Q,TOTAL,Y15-64,ITC,1,FOR,99,2015-Q4,3967.191,2015
Q,TOTAL,Y15-64,ITC,1,FOR,99,2016-Q1,3939.61,2016
Q,TOTAL,Y15-64,ITC,1,FOR,99,2016-Q2,3977.976,2016
Q,TOTAL,Y15-64,ITC,1,FOR,99,2016-Q3,3953.377,2016
Q,TOTAL,Y15-64,ITC,1,FOR,99,2016-Q4,3988.09,2016
Q,TOTAL,Y15-64,ITC,1,FOR,99,2017-Q1,3981.83,2017
Q,TOTAL,Y15-64,ITC,1,FOR,99,2017-Q2,3944.669,2017
Q,TOTAL,Y15-64,ITC,1,FOR,99,2017-Q3,3946.783,2017
Q,TOTAL,Y15-64,ITC,1,FOR,99,2017-Q4,3978.331,2017
Q,TOTAL,Y15-64,ITC,1,FOR,99,2018-Q1,3957.313,2018
Q,TOTAL,Y15-64,ITC,1,FOR,99,2018-Q2,4012.105,2018
Q,TOTAL,Y15-64,ITC,1,FOR,99,2018-Q3,3970.539,2018
Q,TOTAL,Y15-64,ITC,1,FOR,99,2018-Q4,4001.486,2018
Q,TOTAL,Y15-64,ITC,1,FOR,99,2019-Q1,3998.928,2019
Q,TOTAL,Y15-64,ITC,1,FOR,99,2019-Q2,3954.735,2019
Q,TOTAL,Y15-64,ITC,1,FOR,99,2019-Q3,3966.254,2019
Q,TOTAL,Y15-64,ITC,1,FOR,99,2019-Q4,3964.176,2019
Q,TOTAL,Y15-64,ITC,1,FOR,99,2020-Q1,3904.605,2020
Q,TOTAL,Y15-64,ITC,1,FOR,99,2020-Q2,3754.58,2020
Q,TOTAL,Y15-64,ITC,1,FOR,99,2020-Q3,3851.234,2020
Q,TOTAL,Y15-64,ITC,1,FOR,99,2020-Q4,3828.532,2020
Q,TOTAL,Y15-64,ITC,1,FOR,99,2021-Q1,3805.432,2021
Q,TOTAL,Y15-64,ITC,1,FOR,99,2021-Q2,3860.778,2021
Q,TOTAL,Y15-64,ITC,1,FOR,99,2021-Q3,3864.577,2021
Q,TOTAL,Y15-64,ITC,1,FOR,99,2021-Q4,3897.37,2021
Q,TOTAL,Y15-64,ITC,1,FOR,99,2022-Q1,3896.81,2022
Q,TOTAL,Y15-64,ITC,1,FOR,99,2022-Q2,3943.228,2022
Q,TOTAL,Y15-64,ITC,1,FOR,99,2022-Q3,3910.793,2022
Q,TOTAL,Y15-64,ITC,1,FOR,99,2022-Q4,3929.531,2022
Q,TOTAL,Y15-64,ITC,1,FOR,99,2023-Q1,3923.046,2023
Q,TOTAL,Y15-64,ITC,1,FOR,99,2023-Q2,3946.326,2023
Q,TOTAL,Y15-64,ITC,1,FOR,99,2023-Q3,3937.776,2023
Q,TOTAL,Y15-64,ITC,1,FOR,99,2023-Q4,3968.841,2023
Q,TOTAL,Y15-64,ITC,1,FOR,99,2024-Q1,3951.126,2024
Q,TOTAL,Y15-64,ITC,1,FOR,99,2024-Q2,3966.119,2024
Q,TOTAL,Y15-64,ITC,1,FOR,99,2024-Q3,3978.837,2024
Q,TOTAL,Y15-64,ITC,1,FOR,99,2024-Q4,3984.405,2024
Q,TOTAL,Y15-64,ITC,2,FOR,11,2018-Q1,909.379,2018
Q,TOTAL,Y15-64,ITC,2,FOR,11,2018-Q2,918.828,2018
Q,TOTAL,Y15-64,ITC,2,FOR,11,2018-Q3,888.885,2018
Q,TOTAL,Y15-64,ITC,2,FOR,11,2018-Q4,922.206,2018
Q,TOTAL,Y15-64,ITC,2,FOR,11,2019-Q1,906.36,2019
Q,TOTAL,Y15-64,ITC,2,FOR,11,2019-Q2,901.724,2019
Q,TOTAL,Y15-64,ITC,2,FOR,11,2019-Q3,903.518,2019
Q,TOTAL,Y15-64,ITC,2,FOR,11,2019-Q4,895.544,2019
Q,TOTAL,Y15-64,ITC,2,FOR,11,2020-Q1,902.153,2020
Q,TOTAL,Y15-64,ITC,2,FOR,11,2020-Q2,878.899,2020
Q,TOTAL,Y15-64,ITC,2,FOR,11,2020-Q3,890.242,2020
Q,TOTAL,Y15-64,ITC,2,FOR,11,2020-Q4,910.93,2020
Q,TOTAL,Y15-64,ITC,2,FOR,11,2021-Q1,900.89,2021
Q,TOTAL,Y15-64,ITC,2,FOR,11,2021-Q2,910.789,2021
Q,TOTAL,Y15-64,ITC,2,FOR,11,2021-Q3,905.844,2021
Q,TOTAL,Y15-64,ITC,2,FOR,11,2021-Q4,947.86,2021
Q,TOTAL,Y15-64,ITC,2,FOR,11,2022-Q1,908.493,2022
Q,TOTAL,Y15-64,ITC,2,FOR,11,2022-Q2,921.943,2022
Q,TOTAL,Y15-64,ITC,2,FOR,11,2022-Q3,880.19,2022
Q,TOTAL,Y15-64,ITC,2,FOR,11,2022-Q4,950.345,2022
Q,TOTAL,Y15-64,ITC,2,FOR,11,2023-Q1,951.637,2023
Q,TOTAL,Y15-64,ITC,2,FOR,11,2023-Q2,945.965,2023
Q,TOTAL,Y15-64,ITC,2,FOR,11,2023-Q3,966.921,2023
Q,TOTAL,Y15-64,ITC,2,FOR,11,2023-Q4,1051.718,2023
Q,TOTAL,Y15-64,ITC,2,FOR,11,2024-Q1,1040.461,2024
Q,TOTAL,Y15-64,ITC,2,FOR,11,2024-Q2,1000.489,2024
Q,TOTAL,Y15-64,ITC,2,FOR,11,2024-Q3,1045.498,2024
Q,TOTAL,Y15-64,ITC,2,FOR,11,2024-Q4,1022.496,2024
Q,TOTAL,Y15-64,ITC,2,FOR,13,2018-Q1,788.186,2018
Q,TOTAL,Y15-64,ITC,2,FOR,13,2018-Q2,814.508,2018
Q,TOTAL,Y15-64,ITC,2,FOR,13,2018-Q3,783.972,2018
Q,TOTAL,Y15-64,ITC,2,FOR,13,2018-Q4,818.699,2018
Q,TOTAL,Y15-64,ITC,2,FOR,13,2019-Q1,812.91,2019
Q,TOTAL,Y15-64,ITC,2,FOR,13,2019-Q2,802.435,2019
Q,TOTAL,Y15-64,ITC,2,FOR,13,2019-Q3,809.631,2019
Q,TOTAL,Y15-64,ITC,2,FOR,13,2019-Q4,809.881,2019
Q,TOTAL,Y15-64,ITC,2,FOR,13,2020-Q1,781.217,2020
Q,TOTAL,Y15-64,ITC,2,FOR,13,2020-Q2,716.626,2020
Q,TOTAL,Y15-64,ITC,2,FOR,13,2020-Q3,744.299,2020
Q,TOTAL,Y15-64,ITC,2,FOR,13,2020-Q4,740.577,2020
Q,TOTAL,Y15-64,ITC,2,FOR,13,2021-Q1,740.466,2021
Q,TOTAL,Y15-64,ITC,2,FOR,13,2021-Q2,783.571,2021
Q,TOTAL,Y15-64,ITC,2,FOR,13,2021-Q3,784.985,2021
Q,TOTAL,Y15-64,ITC,2,FOR,13,2021-Q4,755.851,2021
Q,TOTAL,Y15-64,ITC,2,FOR,13,2022-Q1,756.317,2022
Q,TOTAL,Y15-64,ITC,2,FOR,13,2022-Q2,777.082,2022
Q,TOTAL,Y15-64,ITC,2,FOR,13,2022-Q3,756.761,2022
Q,TOTAL,Y15-64,ITC,2,FOR,13,2022-Q4,738.404,2022
Q,TOTAL,Y15-64,ITC,2,FOR,13,2023-Q1,684.998,2023
Q,TOTAL,Y15-64,ITC,2,FOR,13,2023-Q2,687.336,2023
Q,TOTAL,Y15-64,ITC,2,FOR,13,2023-Q3,656.134,2023
Q,TOTAL,Y15-64,ITC,2,FOR,13,2023-Q4,661.013,2023
Q,TOTAL,Y15-64,ITC,2,FOR,13,2024-Q1,685.57,2024
Q,TOTAL,Y15-64,ITC,2,FOR,13,2024-Q2,669.924,2024
Q,TOTAL,Y15-64,ITC,2,FOR,13,2024-Q3,654.086,2024
Q,TOTAL,Y15-64,ITC,2,FOR,13,2024-Q4,630.961,2024
Q,TOTAL,Y15-64,ITC,2,FOR,7,2018-Q1,1517.473,2018
Q,TOTAL,Y15-64,ITC,2,FOR,7,2018-Q2,1508.179,2018
Q,TOTAL,Y15-64,ITC,2,FOR,7,2018-Q3,1473.189,2018
Q,TOTAL,Y15-64,ITC,2,FOR,7,2018-Q4,1507.517,2018
Q,TOTAL,Y15-64,ITC,2,FOR,7,2019-Q1,1538.675,2019
Q,TOTAL,Y15-64,ITC,2,FOR,7,2019-Q2,1532.854,2019
Q,TOTAL,Y15-64,ITC,2,FOR,7,2019-Q3,1481.982,2019
Q,TOTAL,Y15-64,ITC,2,FOR,7,2019-Q4,1551.069,2019
Q,TOTAL,Y15-64,ITC,2,FOR,7,2020-Q1,1499.003,2020
Q,TOTAL,Y15-64,ITC,2,FOR,7,2020-Q2,1446.75,2020
Q,TOTAL,Y15-64,ITC,2,FOR,7,2020-Q3,1465.132,2020
Q,TOTAL,Y15-64,ITC,2,FOR,7,2020-Q4,1453.001,2020
Q,TOTAL,Y15-64,ITC,2,FOR,7,2021-Q1,1434.385,2021
Q,TOTAL,Y15-64,ITC,2,FOR,7,2021-Q2,1451.435,2021
Q,TOTAL,Y15-64,ITC,2,FOR,7,2021-Q3,1484.276,2021
Q,TOTAL,Y15-64,ITC,2,FOR,7,2021-Q4,1507.739,2021
Q,TOTAL,Y15-64,ITC,2,FOR,7,2022-Q1,1452.867,2022
Q,TOTAL,Y15-64,ITC,2,FOR,7,2022-Q2,1479.993,2022
Q,TOTAL,Y15-64,ITC,2,FOR,7,2022-Q3,1522.718,2022
Q,TOTAL,Y15-64,ITC,2,FOR,7,2022-Q4,1529.486,2022
Q,TOTAL,Y15-64,ITC,2,FOR,7,2023-Q1,1527.205,2023
Q,TOTAL,Y15-64,ITC,2,FOR,7,2023-Q2,1565.3,2023
Q,TOTAL,Y15-64,ITC,2,FOR,7,2023-Q3,1534.067,2023
Q,TOTAL,Y15-64,ITC,2,FOR,7,2023-Q4,1534.51,2023
Q,TOTAL,Y15-64,ITC,2,FOR,7,2024-Q1,1513.543,2024
Q,TOTAL,Y15-64,ITC,2,FOR,7,2024-Q2,1562.44,2024
Q,TOTAL,Y15-64,ITC,2,FOR,7,2024-Q3,1500.248,2024
Q,TOTAL,Y15-64,ITC,2,FOR,7,2024-Q4,1564.368,2024
Q,TOTAL,Y15-64,ITC,2,FOR,99,2010-Q1,3058.976,2010
Q,TOTAL,Y15-64,ITC,2,FOR,99,2010-Q2,3065.075,2010
Q,TOTAL,Y15-64,ITC,2,FOR,99,2010-Q3,2987.459,2010
Q,TOTAL,Y15-64,ITC,2,FOR,99,2010-Q4,3074.997,2010
Q,TOTAL,Y15-64,ITC,2,FOR,99,2011-Q1,3095.846,2011
Q,TOTAL,Y15-64,ITC,2,FOR,99,2011-Q2,3052.906,2011
Q,TOTAL,Y15-64,ITC,2,FOR,99,2011-Q3,2985.289,2011
Q,TOTAL,Y15-64,ITC,2,FOR,99,2011-Q4,3133.012,2011
Q,TOTAL,Y15-64,ITC,2,FOR,99,2012-Q1,3175.284,2012
Q,TOTAL,Y15-64,ITC,2,FOR,99,2012-Q2,3172.211,2012
Q,TOTAL,Y15-64,ITC,2,FOR,99,2012-Q3,3121.502,2012
Q,TOTAL,Y15-64,ITC,2,FOR,99,2012-Q4,3139.861,2012
Q,TOTAL,Y15-64,ITC,2,FOR,99,2013-Q1,3179.262,2013
Q,TOTAL,Y15-64,ITC,2,FOR,99,2013-Q2,3196.467,2013
Q,TOTAL,Y15-64,ITC,2,FOR,99,2013-Q3,3166.663,2013
Q,TOTAL,Y15-64,ITC,2,FOR,99,2013-Q4,3186.172,2013
Q,TOTAL,Y15-64,ITC,2,FOR,99,2014-Q1,3191.442,2014
Q,TOTAL,Y15-64,ITC,2,FOR,99,2014-Q2,3184.107,2014
Q,TOTAL,Y15-64,ITC,2,FOR,99,2014-Q3,3189.919,2014
Q,TOTAL,Y15-64,ITC,2,FOR,99,2014-Q4,3247.061,2014
Q,TOTAL,Y15-64,ITC,2,FOR,99,2015-Q1,3210.398,2015
Q,TOTAL,Y15-64,ITC,2,FOR,99,2015-Q2,3168.13,2015
Q,TOTAL,Y15-64,ITC,2,FOR,99,2015-Q3,3094.828,2015
Q,TOTAL,Y15-64,ITC,2,FOR,99,2015-Q4,3225.177,2015
Q,TOTAL,Y15-64,ITC,2,FOR,99,2016-Q1,3213.256,2016
Q,TOTAL,Y15-64,ITC,2,FOR,99,2016-Q2,3213.704,2016
Q,TOTAL,Y15-64,ITC,2,FOR,99,2016-Q3,3153.213,2016
