DATAFLOW,FREQ,CITTADINANZA,DURATA_DISOCCUPAZ,CLASSE_ETA,ITTER107,SESSO,TIPO_DATO,TITOLO_STUDIO,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT 
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,13,2019,15.156461,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,13,2020,14.164637,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,13,2021,14.252939,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,13,2022,12.355737,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,13,2023,12.835674,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,13,2024,11.292279,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,7,2018,6.378676,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,7,2019,6.274934,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,7,2020,5.97018,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,7,2021,6.896003,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,7,2022,6.149386,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,7,2023,6.086262,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,7,2024,5.482601,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,99,2010,5.155424,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,99,2011,5.600428,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,99,2012,8.408026,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,99,2013,9.695675,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,99,2014,9.650276,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,99,2015,9.239302,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,99,2016,9.491404,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,99,2017,9.745657,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,99,2018,9.671189,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,99,2019,9.278851,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,99,2020,8.795201,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,99,2021,9.232712,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,99,2022,8.131699,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,99,2023,8.069808,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITFG,9,UNEM_R,99,2024,7.073019,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,1,UNEM_R,99,2018,11.447298,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,1,UNEM_R,99,2019,11.333806,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,1,UNEM_R,99,2020,9.426038,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,1,UNEM_R,99,2021,10.836863,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,1,UNEM_R,99,2022,9.468393,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,1,UNEM_R,99,2023,9.864502,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,1,UNEM_R,99,2024,7.005191,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,2,UNEM_R,99,2018,9.817871,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,2,UNEM_R,99,2019,9.845078,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,2,UNEM_R,99,2020,9.507724,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,2,UNEM_R,99,2021,9.471482,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,2,UNEM_R,99,2022,9.533231,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,2,UNEM_R,99,2023,8.340877,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,2,UNEM_R,99,2024,8.082585,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,9,UNEM_R,99,2018,10.870617,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,9,UNEM_R,99,2019,10.788085,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,9,UNEM_R,99,2020,9.455564,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,9,UNEM_R,99,2021,10.337739,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,9,UNEM_R,99,2022,9.491746,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,9,UNEM_R,99,2023,9.310255,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG1,9,UNEM_R,99,2024,7.412315,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,1,UNEM_R,99,2018,11.835932,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,1,UNEM_R,99,2019,9.806258,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,1,UNEM_R,99,2020,8.117466,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,1,UNEM_R,99,2021,13.936987,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,1,UNEM_R,99,2022,9.682119,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,1,UNEM_R,99,2023,6.761532,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,1,UNEM_R,99,2024,4.372666,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,2,UNEM_R,99,2018,7.340935,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,2,UNEM_R,99,2019,5.008338,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,2,UNEM_R,99,2020,9.139518,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,2,UNEM_R,99,2021,8.923948,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,2,UNEM_R,99,2022,8.234535,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,2,UNEM_R,99,2023,4.432946,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,2,UNEM_R,99,2024,1.276648,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,9,UNEM_R,99,2018,10.484093,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,9,UNEM_R,99,2019,8.023952,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,9,UNEM_R,99,2020,8.469676,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,9,UNEM_R,99,2021,12.178065,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,9,UNEM_R,99,2022,9.159998,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,9,UNEM_R,99,2023,5.891148,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG11,9,UNEM_R,99,2024,3.31223,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,1,UNEM_R,99,2018,10.233337,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,1,UNEM_R,99,2019,10.048978,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,1,UNEM_R,99,2020,7.781849,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,1,UNEM_R,99,2021,11.225479,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,1,UNEM_R,99,2022,11.096201,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,1,UNEM_R,99,2023,9.691597,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,1,UNEM_R,99,2024,8.414824,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,2,UNEM_R,99,2018,7.779159,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,2,UNEM_R,99,2019,8.581351,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,2,UNEM_R,99,2020,7.086796,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,2,UNEM_R,99,2021,8.146222,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,2,UNEM_R,99,2022,8.590296,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,2,UNEM_R,99,2023,8.862257,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,2,UNEM_R,99,2024,7.46683,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,9,UNEM_R,99,2018,9.345464,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,9,UNEM_R,99,2019,9.5076,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,9,UNEM_R,99,2020,7.532364,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,9,UNEM_R,99,2021,10.078013,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,9,UNEM_R,99,2022,10.162716,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,9,UNEM_R,99,2023,9.375848,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG12,9,UNEM_R,99,2024,8.050228,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,1,UNEM_R,99,2018,17.113737,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,1,UNEM_R,99,2019,15.012723,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,1,UNEM_R,99,2020,10.082499,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,1,UNEM_R,99,2021,11.531265,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,1,UNEM_R,99,2022,11.790429,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,1,UNEM_R,99,2023,12.505194,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,1,UNEM_R,99,2024,7.819218,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,2,UNEM_R,99,2018,12.526748,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,2,UNEM_R,99,2019,13.37714,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,2,UNEM_R,99,2020,10.192345,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,2,UNEM_R,99,2021,11.708089,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,2,UNEM_R,99,2022,17.318805,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,2,UNEM_R,99,2023,12.983117,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,2,UNEM_R,99,2024,9.539655,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,9,UNEM_R,99,2018,15.326583,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,9,UNEM_R,99,2019,14.391061,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,9,UNEM_R,99,2020,10.125614,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,9,UNEM_R,99,2021,11.603286,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,9,UNEM_R,99,2022,13.859464,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,9,UNEM_R,99,2023,12.688098,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG13,9,UNEM_R,99,2024,8.535324,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,1,UNEM_R,99,2018,12.645131,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,1,UNEM_R,99,2019,11.777885,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,1,UNEM_R,99,2020,11.895833,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,1,UNEM_R,99,2021,11.553285,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,1,UNEM_R,99,2022,8.110107,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,1,UNEM_R,99,2023,10.441836,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,1,UNEM_R,99,2024,6.924043,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,2,UNEM_R,99,2018,14.287548,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,2,UNEM_R,99,2019,11.692814,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,2,UNEM_R,99,2020,10.08096,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,2,UNEM_R,99,2021,10.078956,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,2,UNEM_R,99,2022,8.71884,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,2,UNEM_R,99,2023,6.833736,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,2,UNEM_R,99,2024,13.289902,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,9,UNEM_R,99,2018,13.16076,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,9,UNEM_R,99,2019,11.748279,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,9,UNEM_R,99,2020,11.290419,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,9,UNEM_R,99,2021,11.089356,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,9,UNEM_R,99,2022,8.322695,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,9,UNEM_R,99,2023,9.135465,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG14,9,UNEM_R,99,2024,9.185276,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,1,UNEM_R,99,2018,7.808983,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,1,UNEM_R,99,2019,13.623797,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,1,UNEM_R,99,2020,8.439083,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,1,UNEM_R,99,2021,11.171966,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,1,UNEM_R,99,2022,9.491272,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,1,UNEM_R,99,2023,9.207046,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,1,UNEM_R,99,2024,7.180235,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,2,UNEM_R,99,2018,6.777883,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,2,UNEM_R,99,2019,5.006135,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,2,UNEM_R,99,2020,10.368493,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,2,UNEM_R,99,2021,10.504492,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,2,UNEM_R,99,2022,11.565364,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,2,UNEM_R,99,2023,6.087142,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,2,UNEM_R,99,2024,8.616594,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,9,UNEM_R,99,2018,7.463904,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,9,UNEM_R,99,2019,10.946791,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,9,UNEM_R,99,2020,9.077568,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,9,UNEM_R,99,2021,10.967924,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,9,UNEM_R,99,2022,10.098088,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,9,UNEM_R,99,2023,8.213448,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG15,9,UNEM_R,99,2024,7.69056,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,1,UNEM_R,99,2018,12.587302,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,1,UNEM_R,99,2019,12.783558,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,1,UNEM_R,99,2020,9.205947,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,1,UNEM_R,99,2021,8.622361,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,1,UNEM_R,99,2022,5.254372,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,1,UNEM_R,99,2023,5.932673,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,1,UNEM_R,99,2024,5.391112,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,2,UNEM_R,99,2018,9.412806,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,2,UNEM_R,99,2019,11.570248,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,2,UNEM_R,99,2020,8.039995,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,2,UNEM_R,99,2021,6.140697,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,2,UNEM_R,99,2022,4.718148,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,2,UNEM_R,99,2023,5.856587,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,2,UNEM_R,99,2024,5.580188,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,9,UNEM_R,99,2018,11.477525,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,9,UNEM_R,99,2019,12.349398,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,9,UNEM_R,99,2020,8.774129,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,9,UNEM_R,99,2021,7.724158,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,9,UNEM_R,99,2022,5.087998,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,9,UNEM_R,99,2023,5.907712,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG16,9,UNEM_R,99,2024,5.470889,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,1,UNEM_R,99,2018,11.9466,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,1,UNEM_R,99,2019,9.031913,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,1,UNEM_R,99,2020,10.706999,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,1,UNEM_R,99,2021,9.317609,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,1,UNEM_R,99,2022,9.569927,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,1,UNEM_R,99,2023,11.106368,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,1,UNEM_R,99,2024,8.058704,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,2,UNEM_R,99,2018,7.405776,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,2,UNEM_R,99,2019,7.118204,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,2,UNEM_R,99,2020,8.225236,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,2,UNEM_R,99,2021,8.049,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,2,UNEM_R,99,2022,8.985305,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,2,UNEM_R,99,2023,9.228517,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,2,UNEM_R,99,2024,9.265556,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,9,UNEM_R,99,2018,10.322238,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,9,UNEM_R,99,2019,8.318793,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,9,UNEM_R,99,2020,9.799351,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,9,UNEM_R,99,2021,8.850159,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,9,UNEM_R,99,2022,9.358864,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,9,UNEM_R,99,2023,10.444863,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG17,9,UNEM_R,99,2024,8.512058,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG18,1,UNEM_R,99,2018,7.778761,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG18,1,UNEM_R,99,2019,9.173248,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG18,1,UNEM_R,99,2020,4.66744,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG18,1,UNEM_R,99,2021,9.170721,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG18,1,UNEM_R,99,2022,5.088077,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG18,1,UNEM_R,99,2023,6.99216,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG18,1,UNEM_R,99,2024,1.95838,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG18,2,UNEM_R,99,2018,12.69365,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG18,2,UNEM_R,99,2019,10.425693,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG18,2,UNEM_R,99,2020,7.050659,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG18,2,UNEM_R,99,2021,13.399561,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG18,2,UNEM_R,99,2022,5.568978,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG18,2,UNEM_R,99,2023,5.993939,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG18,2,UNEM_R,99,2024,3.498542,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG18,9,UNEM_R,99,2018,9.525936,,,,,,,,,
IT1:151_914(1.2),A,TOTAL,TOTAL,Y50-74,ITG18,9,UNEM_R,99,2019,9.616829,,,,,,,,,
