CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
TREE009069,4,A,EE,CORSO A TEMPO MODULARE,SUSSIDIARIO DEI LINGUAGGI,9788846845238,"TAINO ALBA - DONISELLI LILLI ",DIREZIONE LETTURE 4,ND,1,LA SPIGA,"17,28",No,Si,No
TREE009069,4,A,EE,CORSO A TEMPO MODULARE,SUSSIDIARIO DELLE DISCIPLINE,9788846845382,"TAINO ALBA - DONISELLI LILLI ",DIREZIONE DISCIPLINE UNICO 4,ND,1,LA SPIGA,"21,46",No,Si,No
TREE009069,5,A,EE,CORSO A TEMPO MODULARE,RELIGIONE,9788847242456,"CALIGARI CARLA RE  ",FIORI DELLA TERRA 4-5 (I),ND,U,RAFFAELLO,"8,19",No,No,No
TREE009069,5,A,EE,CORSO A TEMPO MODULARE,LINGUA INGLESE,9788847306912,"AA VV  ",BUDDY AND FRIENDS 5,ND,2,CETEM,"10,08",No,Si,No
TREE009069,5,A,EE,CORSO A TEMPO MODULARE,SUSSIDIARIO DEI LINGUAGGI,9788809917606,"AA VV  ",NUOVO VIVA LEGGERE CL. 5,ND,2,GIUNTI SCUOLA,"20,96",No,Si,No
TREE009069,5,A,EE,CORSO A TEMPO MODULARE,SUSSIDIARIO DELLE DISCIPLINE,9788809917644,"AA VV  ",NUOVO VIVA IMPARARE CL. 5,ND,2,GIUNTI SCUOLA,"25,00",No,Si,No
TREE01501B,3,A,EE,27/30 ORE TEMPO NORMALE,RELIGIONE,9788847237865,"LAGHI NOVELLA - FIORUCCI STEFANIA ",TESORO PREZIOSO 1-2-3 (IL),ND,U,RAFFAELLO,"8,19",No,No,No
TREE01501B,3,A,EE,27/30 ORE TEMPO NORMALE,LINGUA INGLESE,9780194464802,"AA VV  ",LEARN WITH US 3,CB&WB CON QR CODE & EBK + CD 3,3,OXFORD UNIVERSITY PRESS,"8,06",No,Si,No
TREE01501B,3,A,EE,27/30 ORE TEMPO NORMALE,SUSSIDIARIO (1° BIENNIO),9788809929999,"AA VV  ",MILLE AVVENTURE CL. 3,ND,3,GIUNTI SCUOLA,"26,71",No,Si,No
TREE01501B,1,A,EE,27/30 ORE TEMPO NORMALE,RELIGIONE,9788851911065,"AGLIOCCHI CARLA - BASILE CATERINA ",IL SENTIERO FIORITO,VOLUME 1° CICLO,U,PIEMME SCUOLA,"8,19",No,Si,No
TREE01501B,1,A,EE,27/30 ORE TEMPO NORMALE,LINGUA INGLESE,9788883397073,"AA VV  ",BILLY BOT GOLD 1,ND,1,PEARSON LONGMAN,"4,02",Si,Si,No
TREE01501B,1,A,EE,27/30 ORE TEMPO NORMALE,IL LIBRO DELLA PRIMA CLASSE,9791223235430,"AA VV  ",CANTA E IMPARA CL. 1  -  4 CARATTERI,ND,1,GIUNTI SCUOLA,"13,34",Si,Si,No
TREE01501B,5,A,EE,27/30 ORE TEMPO NORMALE,RELIGIONE,9788835056126,"AA VV  ",PONTI ARCOBALENO PLUS 4-5,RELIGIONE SECONDO BIENNIO,U,LA SCUOLA EDITRICE,"8,19",No,No,No
TREE01501B,5,A,EE,27/30 ORE TEMPO NORMALE,LINGUA INGLESE,9788853623966,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,THE STORY GARDEN 5,ND,5,ELI,"10,08",No,Si,No
TREE01501B,5,A,EE,27/30 ORE TEMPO NORMALE,SUSSIDIARIO DEI LINGUAGGI,9788846844699,"DONISELLI LILLI - TAINO ALBA ",MISSIONE COMPIUTA! PLUS LETTURE 5,ND,2,LA SPIGA,"20,96",No,Si,No
TREE01501B,5,A,EE,27/30 ORE TEMPO NORMALE,SUSSIDIARIO DELLE DISCIPLINE,9788809917644,"AA VV  ",NUOVO VIVA IMPARARE CL. 5,ND,2,GIUNTI SCUOLA,"25,00",No,Si,No
TREE01501B,4,B,EE,27/30 ORE TEMPO NORMALE,RELIGIONE,9788851911140,"AGLIOCCHI CARLA - BASILE CATERINA ",IL SENTIERO FIORITO,VOLUME 2° CICLO,U,PIEMME SCUOLA,"8,19",Si,Si,No
TREE01501B,4,B,EE,27/30 ORE TEMPO NORMALE,LINGUA INGLESE,9780194464925,"AA VV  ",LEARN WITH US 4,CB&WB CON QR CODE & EBK + CD 4,1,OXFORD UNIVERSITY PRESS,"8,06",Si,Si,No
TREE01501B,4,B,EE,27/30 ORE TEMPO NORMALE,SUSSIDIARIO DEI LINGUAGGI,9791223235461,"AA VV  ",SUPER STORIE CL. 4,ND,1,GIUNTI SCUOLA,"17,28",Si,Si,No
TREE01501B,4,B,EE,27/30 ORE TEMPO NORMALE,SUSSIDIARIO DELLE DISCIPLINE,9791223235485,"AA VV  ",SUPER MONDO CL. 4,ND,1,GIUNTI SCUOLA,"21,46",Si,Si,No
TREE01501B,2,A,EE,27/30 ORE TEMPO NORMALE,RELIGIONE,9788835056119,"CRISTIANI CLAUDIO  ",PONTI ARCOBALENO PLUS 1-2-3,RELIGIONE PRIMO ANNO + BIENNIO,U,LA SCUOLA EDITRICE,"8,19",No,No,No
TREE01501B,2,A,EE,27/30 ORE TEMPO NORMALE,LINGUA INGLESE,9788847242470,"AA VV  ",HELLO WORLD 2,ND,2,CELTIC PUBLISHING,"6,03",No,Si,No
TREE01501B,2,A,EE,27/30 ORE TEMPO NORMALE,SUSSIDIARIO (1° BIENNIO),9788846844521,"AA VV  ",NUOVA FESTA A SORPRESA 2,ND,2,LA SPIGA,"18,69",No,Si,No
TREE01501B,4,A,EE,27/30 ORE TEMPO NORMALE,RELIGIONE,9788851911140,"AGLIOCCHI CARLA - BASILE CATERINA ",IL SENTIERO FIORITO,VOLUME 2° CICLO,U,PIEMME SCUOLA,"8,19",Si,Si,No
TREE01501B,4,A,EE,27/30 ORE TEMPO NORMALE,LINGUA INGLESE,9780194464925,"AA VV  ",LEARN WITH US 4,CB&WB CON QR CODE & EBK + CD 4,1,OXFORD UNIVERSITY PRESS,"8,06",Si,Si,No
TREE01501B,4,A,EE,27/30 ORE TEMPO NORMALE,SUSSIDIARIO DEI LINGUAGGI,9791223235461,"AA VV  ",SUPER STORIE CL. 4,ND,1,GIUNTI SCUOLA,"17,28",Si,Si,No
TREE01501B,4,A,EE,27/30 ORE TEMPO NORMALE,SUSSIDIARIO DELLE DISCIPLINE,9791223235485,"AA VV  ",SUPER MONDO CL. 4,ND,1,GIUNTI SCUOLA,"21,46",Si,Si,No
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),ITALIANO,9788800347686,"TONDELLI CARLA  ",CERCHIO DELLE PAROLE (IL),EDIZIONE ROSSA - VOLUME + QUADERNO OPERATIVO,U,LE MONNIER,"32,80",No,Si,No
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),ITALIANO,9788800348324,"TONDELLI CARLA  ",CERCHIO DELLE PAROLE (IL),STRUMENTI PER STUDENTI CON DSA,U,LE MONNIER,"8,20",Si,No,Ap
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),ITALIANO,9788893248396,"PELLIZZI ANNA - NOVEMBRI VALERIA ",E TU SPLENDI,VOLUME 1 + MITO ED EPICA,1,MURSIA SCUOLA,"28,90",No,Si,No
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),LINGUA INGLESE,9780194397353,"AA  VV  ",TRINITY GRADED EXAMINATIONS GESE 3-4 - A2,STUDENTBOOK + CD,U,OXFORD UNIVERSITY PRESS,"15,40",No,No,Ap
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),LINGUA INGLESE,9788836193172,"HOLLEY GILL - PICKERING KATE ",UPSKILL PREMIUM,VOLUME 1 + VISUAL 1 + VACANZE/NARRATIVA 1 + CIVILTÀ,1,MACMILLAN,"24,00",Si,Si,No
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),STORIA,9788800361644,"STUMPO ENRICO B  ",PONTI NEL TEMPO,VOLUME 1 - IL MEDIOEVO,1,LE MONNIER,"24,50",No,Si,No
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),GEOGRAFIA,9791220411066,"MELI EMANUELE - FRANCESCHINI ANNA ",GREENWAY,VOLUME 1 ITALIA CON REGIONI - EUROPA + ATLANTE 1,1,A. MONDADORI SCUOLA,"20,80",Si,Si,No
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),GEOGRAFIA,9791220411295,"MELI EMANUELE - FRANCESCHINI ANNA ",GREENWAY,STRUMENTI PER STUDENTI CON DSA,U,A. MONDADORI SCUOLA,"8,80",Si,No,Ap
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),MATEMATICA,9788800358484,"PERNIGO UBALDO - TAROCCO MARCO ",LET'S MATH!,ARITMETICA 1 + GEOMETRIA 1,1,LE MONNIER,"29,20",No,Si,No
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),MATEMATICA,9788800358804,"PERNIGO UBALDO - TAROCCO MARCO ",LET'S MATH!,PERCORSI FACILITATI 1,1,LE MONNIER,"7,10",No,No,Ap
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),SCIENZE,9788824797061,"ZANOLI STEFANO  ",INTORNO A TE,VOLUME 1,1,A. MONDADORI SCUOLA,"17,40",No,Si,No
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),SCIENZE,9788824797375,"ZANOLI STEFANO  ",INTORNO A TE,PERCORSI FACILITATI,U,A. MONDADORI SCUOLA,"9,70",Si,No,Ap
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),TECNOLOGIA,9788847241251,FURCI FRANCESCO - POZZI ELISABETTA - MONTI GIANNI,TECHNO LOGICS COMPATTO CON GREEN + TAVOLE,ND,U,RAFFAELLO,"26,90",No,Si,No
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),TECNOLOGIA,9788847241268,FURCI FRANCESCO - POZZI ELISABETTA - MONTI GIANNI,TECHNO LOGICS DIDATTICA INCLUSIVA,ND,U,RAFFAELLO,"13,90",No,No,Ap
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),ARTE E IMMAGINE,9788829865390,"CASTELLO DANIELE - CASTELLO ROSANNA ",SFIDANDO LE STELLE,VOLUME UNICO,U,MINERVA ITALICA,"27,40",No,Si,No
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),MUSICA,9788847242807,"PASETTO MARCO - CONATI DAVID ",MUSIC FACTOR A + B + C,ND,U,RAFFAELLO,"33,90",No,Si,No
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),SCIENZE MOTORIE E SPORTIVE,9788805079285,"GOTTIN MAURIZIO - DEGANI ENRICO ",GYM + L'EDUCAZIONE FISICA PER IL CITTADINO,CORPO SPORT SALUTE,U,SEI,"14,70",No,Si,No
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788805078646,"PAOLINI LUCA - PANDOLFI BARBARA ",RELIMAKER 1+CON OCCHI DIVERSI,CORSO DI IRC CON NULLA OSTA CEI,1,SEI,"10,80",No,Si,No
TR1M00100X,1,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),LATINO,9788848257848,"ALBONETTI - DAL LAURO ",QUI QUAE QUOD,VOL UNICO+ VOCAB+CONTEN DIGIT,U,POSEIDONIA,"18,80",No,No,Mo
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),ITALIANO,9788800347686,"TONDELLI CARLA  ",CERCHIO DELLE PAROLE (IL),EDIZIONE ROSSA - VOLUME + QUADERNO OPERATIVO,U,LE MONNIER,"32,80",No,No,No
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),ITALIANO,9788893249638,"PELLIZZI ANNA - NOVEMBRI VALERIA ",E TU SPLENDI,VOLUME 2 + LETTERATURA A,2,MURSIA SCUOLA,"31,60",No,Si,No
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),LINGUA INGLESE,9780194268363,"AA VV  ",KICKSTART 2: SB/WB +EBK,ND,2,OXFORD UNIVERSITY PRESS,"21,90",No,Si,No
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),LINGUA INGLESE,9780194397353,"AA  VV  ",TRINITY GRADED EXAMINATIONS GESE 3-4 - A2,STUDENTBOOK + CD,U,OXFORD UNIVERSITY PRESS,"15,40",No,No,Ap
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),STORIA,9788800361798,"STUMPO ENRICO B  ",PONTI NEL TEMPO,VOLUME 2 - L'ETÀ MODERNA,2,LE MONNIER,"26,00",No,Si,No
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),GEOGRAFIA,9788824794459,"MELI EMANUELE - FRANCESCHINI ANNA ",VERDEAZZURRO,VOLUME 2 + ATLANTE 2,2,A. MONDADORI SCUOLA,"24,60",No,Si,No
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),MATEMATICA,9788800358583,"PERNIGO UBALDO - TAROCCO MARCO ",LET'S MATH!,ARITMETICA 2 + GEOMETRIA 2,2,LE MONNIER,"30,30",No,Si,No
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),MATEMATICA,9788800358842,"PERNIGO UBALDO - TAROCCO MARCO ",LET'S MATH!,PERCORSI FACILITATI 2,2,LE MONNIER,"7,30",No,No,Ap
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),SCIENZE,9788824797153,"ZANOLI STEFANO  ",INTORNO A TE,VOLUME 2,2,A. MONDADORI SCUOLA,"18,20",No,Si,No
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),SCIENZE,9788891907462,"AUTORI VARI  ",EASYBOOK. PERCORSI FACILITATI DI SCIENZE,ND,U,PEARSON EDUCATION,"5,80",No,No,Ap
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),TECNOLOGIA,9788847241251,FURCI FRANCESCO - POZZI ELISABETTA - MONTI GIANNI,TECHNO LOGICS COMPATTO CON GREEN + TAVOLE,ND,U,RAFFAELLO,"26,90",No,No,No
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),TECNOLOGIA,9788847241268,FURCI FRANCESCO - POZZI ELISABETTA - MONTI GIANNI,TECHNO LOGICS DIDATTICA INCLUSIVA,ND,U,RAFFAELLO,"13,90",No,No,Ap
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),ARTE E IMMAGINE,9788829865390,"CASTELLO DANIELE - CASTELLO ROSANNA ",SFIDANDO LE STELLE,VOLUME UNICO,U,MINERVA ITALICA,"27,40",No,No,No
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),MUSICA,9788847242807,"PASETTO MARCO - CONATI DAVID ",MUSIC FACTOR A + B + C,ND,U,RAFFAELLO,"33,90",No,No,No
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),SCIENZE MOTORIE E SPORTIVE,9788805079285,"GOTTIN MAURIZIO - DEGANI ENRICO ",GYM + L'EDUCAZIONE FISICA PER IL CITTADINO,CORPO SPORT SALUTE,U,SEI,"14,70",No,No,No
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788805078660,"PAOLINI LUCA - PANDOLFI BARBARA ",RELIMAKER 2,CORSO DI IRC CON NULLA OSTA CEI,2,SEI,"10,80",No,Si,No
TR1M00100X,2,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),LATINO,9788848257848,"ALBONETTI - DAL LAURO ",QUI QUAE QUOD,VOL UNICO+ VOCAB+CONTEN DIGIT,U,POSEIDONIA,"18,80",No,No,Mo
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),ITALIANO,9788800347686,"TONDELLI CARLA  ",CERCHIO DELLE PAROLE (IL),EDIZIONE ROSSA - VOLUME + QUADERNO OPERATIVO,U,LE MONNIER,"32,80",No,No,No
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),ITALIANO,9788869174285,LAVAZZA ENRICA - BISSACA ROSANNA - PAOLELLA MARIA,PENSIERI FANTASTICI...E DOVE TROVARLI,VOL. 3  + LETTERATURA + GUIDA ALL'ESAME DI STATO ON LINE,3,LATTES,"32,00",No,Si,No
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),LINGUA INGLESE,9780194268394,"AA VV  ",KICKSTART 3: SB/WB +EBK,ND,3,OXFORD UNIVERSITY PRESS,"22,50",No,Si,No
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),LINGUA INGLESE,9780194397360,"AA VV  ",TRINITY GRADED EXAMINATIONS GESE 5-6 - B1,STUDENTBOOK + CD,U,OXFORD UNIVERSITY PRESS,"16,20",No,No,Ap
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),STORIA,9788800361897,"STUMPO ENRICO B  ",PONTI NEL TEMPO,VOLUME 3 - DAL NOVECENTO AI GIORNI NOSTRI + TEMI DEL NOVECENTO,3,LE MONNIER,"30,20",No,Si,No
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),GEOGRAFIA,9788824794558,"MELI EMANUELE - FRANCESCHINI ANNA ",VERDEAZZURRO,VOLUME 3 + ATLANTE 3,3,A. MONDADORI SCUOLA,"26,70",No,Si,No
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),MATEMATICA,9788800358682,"PERNIGO UBALDO - TAROCCO MARCO ",LET'S MATH!,ALGEBRA + GEOMETRIA 3,3,LE MONNIER,"30,70",No,Si,No
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),MATEMATICA,9788800358880,"PERNIGO UBALDO - TAROCCO MARCO ",LET'S MATH!,PERCORSI FACILITATI 3,3,LE MONNIER,"6,80",No,No,Ap
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),SCIENZE,9788824797245,"ZANOLI STEFANO  ",INTORNO A TE,VOLUME 3,3,A. MONDADORI SCUOLA,"19,30",No,Si,No
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),SCIENZE,9788891907462,"AUTORI VARI  ",EASYBOOK. PERCORSI FACILITATI DI SCIENZE,ND,U,PEARSON EDUCATION,"5,80",No,No,Ap
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),TECNOLOGIA,9788847241251,FURCI FRANCESCO - POZZI ELISABETTA - MONTI GIANNI,TECHNO LOGICS COMPATTO CON GREEN + TAVOLE,ND,U,RAFFAELLO,"26,90",No,No,No
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),TECNOLOGIA,9788847241268,FURCI FRANCESCO - POZZI ELISABETTA - MONTI GIANNI,TECHNO LOGICS DIDATTICA INCLUSIVA,ND,U,RAFFAELLO,"13,90",No,No,Ap
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),ARTE E IMMAGINE,9788829865390,"CASTELLO DANIELE - CASTELLO ROSANNA ",SFIDANDO LE STELLE,VOLUME UNICO,U,MINERVA ITALICA,"27,40",No,No,No
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),MUSICA,9788848263016,"GALLI CLAUDIA - FASOLI MAURIZIO ",MY MUSIC,VOLUME A + VOLUME B + VOLUME C,U,POSEIDONIA,"38,60",No,No,No
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),SCIENZE MOTORIE E SPORTIVE,9788805079285,"GOTTIN MAURIZIO - DEGANI ENRICO ",GYM + L'EDUCAZIONE FISICA PER IL CITTADINO,CORPO SPORT SALUTE,U,SEI,"14,70",No,No,No
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788805078677,"PAOLINI LUCA - PANDOLFI BARBARA ",RELIMAKER 3,CORSO DI IRC CON NULLA OSTA CEI,3,SEI,"10,80",No,Si,No
TR1M00100X,3,A,MM,30 ORE DI ORARIO ORDINARIO (INGLESE_POTENZIATO),LATINO,9788848257848,"ALBONETTI - DAL LAURO ",QUI QUAE QUOD,VOL UNICO+ VOCAB+CONTEN DIGIT,U,POSEIDONIA,"18,80",No,No,Mo
TREE803025,1,A,EE,40 ORE A TEMPO PIENO,RELIGIONE,9788851910822,"FACCHINETTI ELENA  ",BENE DEL CREATO (IL),1° CICLO: VOLUME 1 + VOLUME 2 + VOLUME 3 + QUADERNO DELLA CREATIVITÀ,U,PIEMME SCUOLA,"8,19",Si,Si,No
TREE803025,1,A,EE,40 ORE A TEMPO PIENO,LINGUA INGLESE,9788853646507,"HOGG MIRIAM JANE - ROCCA VALENTINA ",SPACE ENGLISH 1,ND,1,ELI,"4,02",Si,Si,No
TREE803025,1,A,EE,40 ORE A TEMPO PIENO,IL LIBRO DELLA PRIMA CLASSE,9788847248571,"MORGESE ROBERTO  ",COLIBRI' 1 METODO B QUATTRO CARATTERI,ND,1,RAFFAELLO,"13,34",Si,Si,No
TREE803025,1,A,EE,40 ORE A TEMPO PIENO,ADOZIONE ALTERNATIVA ART. 156 D.L. 297/94,9788847239838,"VALENTI ANDREA - BAMBINI CINZIA ",ALTERNATIVAMENTE 1/2/3,ND,U,RAFFAELLO,"8,19",No,Si,No
TREE803025,2,A,EE,40 ORE A TEMPO PIENO,RELIGIONE,9788842632924,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 1-2-3 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,No,No
TREE803025,2,A,EE,40 ORE A TEMPO PIENO,LINGUA INGLESE,9788883397080,"AA VV  ",BILLY BOT GOLD 2,ND,2,PEARSON LONGMAN,"6,03",No,Si,No
TREE803025,2,A,EE,40 ORE A TEMPO PIENO,SUSSIDIARIO (1° BIENNIO),9788891593337,"AA VV  ",VOLA CON BOB CLASSE 2,ND,2,FABBRI SCUOLA,"18,69",No,Si,No
TREE803025,2,A,EE,40 ORE A TEMPO PIENO,ADOZIONE ALTERNATIVA ART. 156 D.L. 297/94,9788847239838,"VALENTI ANDREA - BAMBINI CINZIA ",ALTERNATIVAMENTE 1/2/3,ND,U,RAFFAELLO,"8,19",No,Si,No
TREE803025,4,A,EE,40 ORE A TEMPO PIENO,RELIGIONE,9788825910384,"MARCHETTI ELISABETTA  ",COLORI DELLA GIOIA (I) EDZIONE PER CLASSI 4-5,IRC PER LA SCUOLA PRIMARIA,U,THEOREMA,"8,19",Si,Si,No
TREE803025,4,A,EE,40 ORE A TEMPO PIENO,LINGUA INGLESE,9788853646538,"HOGG MIRIAM JANE - ROCCA VALENTINA ",SPACE ENGLISH 4,ND,1,ELI,"8,06",Si,Si,No
TREE803025,4,A,EE,40 ORE A TEMPO PIENO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788847307414,"AA VV  ",NEL CUORE DEI SAPERI STO-GEO 4,ND,1,CETEM,"10,73",Si,Si,No
TREE803025,4,A,EE,40 ORE A TEMPO PIENO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788847307421,"AA VV  ",NEL CUORE DEI SAPERI MATE-SCI 4,ND,1,CETEM,"10,73",Si,Si,No
TREE803025,4,A,EE,40 ORE A TEMPO PIENO,SUSSIDIARIO DEI LINGUAGGI,9788847307391,STANO LAURA - ZAMPIGHI FLAVIA - BENELLI MARIA ROSA,NEL CUORE DELLE PAROLE 4,ND,1,CETEM,"17,28",Si,Si,No
TREE803025,4,A,EE,40 ORE A TEMPO PIENO,ADOZIONE ALTERNATIVA ART. 156 D.L. 297/94,9788847239845,"VALENTI ANDREA - BAMBINI CINZIA ",ALTERNATIVAMENTE 4/5,ND,U,RAFFAELLO,"8,19",No,Si,No
TREE803025,3,A,EE,40 ORE A TEMPO PIENO,RELIGIONE,9788851909987,FACCHINETTI ELENA - SECCHI PAOLA - GHIROTTO SUSANNA,BELLEZZA CI UNISCE (LA),VOLUME 1° CICLO,U,PIEMME SCUOLA,"8,19",No,No,No
TREE803025,3,A,EE,40 ORE A TEMPO PIENO,LINGUA INGLESE,9788883397097,"AA VV  ",BILLY BOT GOLD 3,ND,3,PEARSON LONGMAN,"8,06",No,Si,No
TREE803025,3,A,EE,40 ORE A TEMPO PIENO,SUSSIDIARIO (1° BIENNIO),9788846843739,"AA VV  ",FESTA A SORPRESA 3,ND,3,LA SPIGA,"26,71",No,Si,No
TREE803025,3,A,EE,40 ORE A TEMPO PIENO,ADOZIONE ALTERNATIVA ART. 156 D.L. 297/94,9788847239838,"VALENTI ANDREA - BAMBINI CINZIA ",ALTERNATIVAMENTE 1/2/3,ND,U,RAFFAELLO,"8,19",No,Si,No
TREE803025,5,A,EE,40 ORE A TEMPO PIENO,RELIGIONE,9788851911140,"AGLIOCCHI CARLA - BASILE CATERINA ",IL SENTIERO FIORITO,VOLUME 2° CICLO,U,PIEMME SCUOLA,"8,19",No,No,No
TREE803025,5,A,EE,40 ORE A TEMPO PIENO,LINGUA INGLESE,9788883397110,"AA VV  ",BILLY BOT GOLD 5,ND,2,PEARSON LONGMAN,"10,08",No,Si,No
TREE803025,5,A,EE,40 ORE A TEMPO PIENO,SUSSIDIARIO DEI LINGUAGGI,9788809917606,"AA VV  ",NUOVO VIVA LEGGERE CL. 5,ND,2,GIUNTI SCUOLA,"20,96",No,Si,No
TREE803025,5,A,EE,40 ORE A TEMPO PIENO,SUSSIDIARIO DELLE DISCIPLINE,9788809917644,"AA VV  ",NUOVO VIVA IMPARARE CL. 5,ND,2,GIUNTI SCUOLA,"25,00",No,Si,No
TREE803025,5,A,EE,40 ORE A TEMPO PIENO,ADOZIONE ALTERNATIVA ART. 156 D.L. 297/94,9788847239845,"VALENTI ANDREA - BAMBINI CINZIA ",ALTERNATIVAMENTE 4/5,ND,U,RAFFAELLO,"8,19",No,Si,No
