FREQ,REF_AREA,DATA_TYPE,SEX,CITIZENSHIP,SCHOOL_LEVEL,TYPE_SCHOOL_MANAGEMENT,SCHOOL_YEAR,TYPE_SCHOOL,TIME_PERIOD,OBS_VALUE,SOURCE,FLOW_ID,FLOW_TITLE_IT,REF_AREA_LABEL,TYPE_SCHOOL_MANAGEMENT_LABEL,DATA_TYPE_LABEL,SCHOOL_LEVEL_LABEL,SCHOOL_YEAR_PROXY,failure_at_exam_proxy
A,ITE21,FEM,T,TOTAL,LOW,PRI,ALL,ALL,2016,51.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritte femmine per 100 iscritti,secondaria I grado,2016/2017,
A,ITE21,FEM,T,TOTAL,LOW,PRI,ALL,ALL,2017,43.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritte femmine per 100 iscritti,secondaria I grado,2017/2018,
A,ITE21,FEM,T,TOTAL,LOW,PRI,ALL,ALL,2018,41.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritte femmine per 100 iscritti,secondaria I grado,2018/2019,
A,ITE21,FEM,T,TOTAL,LOW,PRI,ALL,ALL,2019,36.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritte femmine per 100 iscritti,secondaria I grado,2019/2020,
A,ITE21,FEM,T,TOTAL,LOW,PRI,ALL,ALL,2020,36.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritte femmine per 100 iscritti,secondaria I grado,2020/2021,
A,ITE21,FEM,T,TOTAL,LOW,PRI,ALL,ALL,2021,40.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritte femmine per 100 iscritti,secondaria I grado,2021/2022,
A,ITE21,FEM,T,TOTAL,LOW,PRI,ALL,ALL,2022,42.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritte femmine per 100 iscritti,secondaria I grado,2022/2023,
A,ITE21,FEM,T,TOTAL,LOW,PRI,ALL,ALL,2023,47.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritte femmine per 100 iscritti,secondaria I grado,2023/2024,
A,ITE21,FEM,T,TOTAL,LOW,PRI,ALL,ALL,2024,52.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritte femmine per 100 iscritti,secondaria I grado,2024/2025,
A,ITE21,FEM,T,TOTAL,LOW,PUB,ALL,ALL,2015,47.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritte femmine per 100 iscritti,secondaria I grado,2015/2016,
A,ITE21,FEM,T,TOTAL,LOW,PUB,ALL,ALL,2016,47.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritte femmine per 100 iscritti,secondaria I grado,2016/2017,
A,ITE21,FEM,T,TOTAL,LOW,PUB,ALL,ALL,2017,47.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritte femmine per 100 iscritti,secondaria I grado,2017/2018,
A,ITE21,FEM,T,TOTAL,LOW,PUB,ALL,ALL,2018,48.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritte femmine per 100 iscritti,secondaria I grado,2018/2019,
A,ITE21,FEM,T,TOTAL,LOW,PUB,ALL,ALL,2019,48.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritte femmine per 100 iscritti,secondaria I grado,2019/2020,
A,ITE21,FEM,T,TOTAL,LOW,PUB,ALL,ALL,2020,48.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritte femmine per 100 iscritti,secondaria I grado,2020/2021,
A,ITE21,FEM,T,TOTAL,LOW,PUB,ALL,ALL,2021,48.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritte femmine per 100 iscritti,secondaria I grado,2021/2022,
A,ITE21,FEM,T,TOTAL,LOW,PUB,ALL,ALL,2022,48.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritte femmine per 100 iscritti,secondaria I grado,2022/2023,
A,ITE21,FEM,T,TOTAL,LOW,PUB,ALL,ALL,2023,48.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritte femmine per 100 iscritti,secondaria I grado,2023/2024,
A,ITE21,FEM,T,TOTAL,LOW,PUB,ALL,ALL,2024,48.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritte femmine per 100 iscritti,secondaria I grado,2024/2025,
A,ITE21,FOR,T,TOTAL,LOW,ALL,ALL,ALL,2015,16.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,iscritti stranieri per 100 iscritti,secondaria I grado,2015/2016,
A,ITE21,FOR,T,TOTAL,LOW,ALL,ALL,ALL,2016,15.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,iscritti stranieri per 100 iscritti,secondaria I grado,2016/2017,
A,ITE21,FOR,T,TOTAL,LOW,ALL,ALL,ALL,2017,15.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,iscritti stranieri per 100 iscritti,secondaria I grado,2017/2018,
A,ITE21,FOR,T,TOTAL,LOW,ALL,ALL,ALL,2018,15.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,iscritti stranieri per 100 iscritti,secondaria I grado,2018/2019,
A,ITE21,FOR,T,TOTAL,LOW,ALL,ALL,ALL,2019,15.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,iscritti stranieri per 100 iscritti,secondaria I grado,2019/2020,
A,ITE21,FOR,T,TOTAL,LOW,ALL,ALL,ALL,2020,15.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,iscritti stranieri per 100 iscritti,secondaria I grado,2020/2021,
A,ITE21,FOR,T,TOTAL,LOW,ALL,ALL,ALL,2021,14.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,iscritti stranieri per 100 iscritti,secondaria I grado,2021/2022,
A,ITE21,FOR,T,TOTAL,LOW,ALL,ALL,ALL,2022,15.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,iscritti stranieri per 100 iscritti,secondaria I grado,2022/2023,
A,ITE21,FOR,T,TOTAL,LOW,ALL,ALL,ALL,2023,15.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,iscritti stranieri per 100 iscritti,secondaria I grado,2023/2024,
A,ITE21,FOR,T,TOTAL,LOW,ALL,ALL,ALL,2024,16.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,iscritti stranieri per 100 iscritti,secondaria I grado,2024/2025,
A,ITE21,FOR,T,TOTAL,LOW,PRI,ALL,ALL,2015,7.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritti stranieri per 100 iscritti,secondaria I grado,2015/2016,
A,ITE21,FOR,T,TOTAL,LOW,PRI,ALL,ALL,2016,6.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritti stranieri per 100 iscritti,secondaria I grado,2016/2017,
A,ITE21,FOR,T,TOTAL,LOW,PRI,ALL,ALL,2017,9.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritti stranieri per 100 iscritti,secondaria I grado,2017/2018,
A,ITE21,FOR,T,TOTAL,LOW,PRI,ALL,ALL,2018,11.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritti stranieri per 100 iscritti,secondaria I grado,2018/2019,
A,ITE21,FOR,T,TOTAL,LOW,PRI,ALL,ALL,2019,7.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritti stranieri per 100 iscritti,secondaria I grado,2019/2020,
A,ITE21,FOR,T,TOTAL,LOW,PRI,ALL,ALL,2020,8.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritti stranieri per 100 iscritti,secondaria I grado,2020/2021,
A,ITE21,FOR,T,TOTAL,LOW,PRI,ALL,ALL,2021,8.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritti stranieri per 100 iscritti,secondaria I grado,2021/2022,
A,ITE21,FOR,T,TOTAL,LOW,PRI,ALL,ALL,2022,9.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritti stranieri per 100 iscritti,secondaria I grado,2022/2023,
A,ITE21,FOR,T,TOTAL,LOW,PRI,ALL,ALL,2023,9.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritti stranieri per 100 iscritti,secondaria I grado,2023/2024,
A,ITE21,FOR,T,TOTAL,LOW,PRI,ALL,ALL,2024,7.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,iscritti stranieri per 100 iscritti,secondaria I grado,2024/2025,
A,ITE21,FOR,T,TOTAL,LOW,PUB,ALL,ALL,2015,16.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritti stranieri per 100 iscritti,secondaria I grado,2015/2016,
A,ITE21,FOR,T,TOTAL,LOW,PUB,ALL,ALL,2016,15.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritti stranieri per 100 iscritti,secondaria I grado,2016/2017,
A,ITE21,FOR,T,TOTAL,LOW,PUB,ALL,ALL,2017,15.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritti stranieri per 100 iscritti,secondaria I grado,2017/2018,
A,ITE21,FOR,T,TOTAL,LOW,PUB,ALL,ALL,2018,15.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritti stranieri per 100 iscritti,secondaria I grado,2018/2019,
A,ITE21,FOR,T,TOTAL,LOW,PUB,ALL,ALL,2019,15.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritti stranieri per 100 iscritti,secondaria I grado,2019/2020,
A,ITE21,FOR,T,TOTAL,LOW,PUB,ALL,ALL,2020,15.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritti stranieri per 100 iscritti,secondaria I grado,2020/2021,
A,ITE21,FOR,T,TOTAL,LOW,PUB,ALL,ALL,2021,14.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritti stranieri per 100 iscritti,secondaria I grado,2021/2022,
A,ITE21,FOR,T,TOTAL,LOW,PUB,ALL,ALL,2022,15.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritti stranieri per 100 iscritti,secondaria I grado,2022/2023,
A,ITE21,FOR,T,TOTAL,LOW,PUB,ALL,ALL,2023,15.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritti stranieri per 100 iscritti,secondaria I grado,2023/2024,
A,ITE21,FOR,T,TOTAL,LOW,PUB,ALL,ALL,2024,17.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,iscritti stranieri per 100 iscritti,secondaria I grado,2024/2025,
A,ITE21,LIC,T,TOTAL,LOW,ALL,ALL,ALL,2015,5555.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,licenziati,secondaria I grado,2015/2016,
A,ITE21,LIC,T,TOTAL,LOW,ALL,ALL,ALL,2016,5596.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,licenziati,secondaria I grado,2016/2017,
A,ITE21,LIC,T,TOTAL,LOW,ALL,ALL,ALL,2017,5797.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,licenziati,secondaria I grado,2017/2018,
A,ITE21,LIC,T,TOTAL,LOW,ALL,ALL,ALL,2018,5813.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,licenziati,secondaria I grado,2018/2019,
A,ITE21,LIC,T,TOTAL,LOW,ALL,ALL,ALL,2019,5864.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,licenziati,secondaria I grado,2019/2020,
A,ITE21,LIC,T,TOTAL,LOW,ALL,ALL,ALL,2020,6090.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,licenziati,secondaria I grado,2020/2021,
A,ITE21,LIC,T,TOTAL,LOW,ALL,ALL,ALL,2021,6038.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,licenziati,secondaria I grado,2021/2022,
A,ITE21,LIC,T,TOTAL,LOW,ALL,ALL,ALL,2022,6072.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,licenziati,secondaria I grado,2022/2023,
A,ITE21,LIC,T,TOTAL,LOW,ALL,ALL,ALL,2023,5922.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,licenziati,secondaria I grado,2023/2024,
A,ITE21,LIC,T,TOTAL,LOW,ALL,ALL,ALL,2024,5759.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,licenziati,secondaria I grado,2024/2025,
A,ITE21,LIC,T,TOTAL,LOW,PRI,ALL,ALL,2015,58.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,licenziati,secondaria I grado,2015/2016,
A,ITE21,LIC,T,TOTAL,LOW,PRI,ALL,ALL,2016,45.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,licenziati,secondaria I grado,2016/2017,
A,ITE21,LIC,T,TOTAL,LOW,PRI,ALL,ALL,2017,48.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,licenziati,secondaria I grado,2017/2018,
A,ITE21,LIC,T,TOTAL,LOW,PRI,ALL,ALL,2018,46.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,licenziati,secondaria I grado,2018/2019,
A,ITE21,LIC,T,TOTAL,LOW,PRI,ALL,ALL,2019,35.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,licenziati,secondaria I grado,2019/2020,
A,ITE21,LIC,T,TOTAL,LOW,PRI,ALL,ALL,2020,44.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,licenziati,secondaria I grado,2020/2021,
A,ITE21,LIC,T,TOTAL,LOW,PRI,ALL,ALL,2021,33.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,licenziati,secondaria I grado,2021/2022,
A,ITE21,LIC,T,TOTAL,LOW,PRI,ALL,ALL,2022,65.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,licenziati,secondaria I grado,2022/2023,
A,ITE21,LIC,T,TOTAL,LOW,PRI,ALL,ALL,2023,78.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,licenziati,secondaria I grado,2023/2024,
A,ITE21,LIC,T,TOTAL,LOW,PRI,ALL,ALL,2024,71.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,licenziati,secondaria I grado,2024/2025,
A,ITE21,LIC,T,TOTAL,LOW,PUB,ALL,ALL,2015,5497.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,licenziati,secondaria I grado,2015/2016,
A,ITE21,LIC,T,TOTAL,LOW,PUB,ALL,ALL,2016,5551.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,licenziati,secondaria I grado,2016/2017,
A,ITE21,LIC,T,TOTAL,LOW,PUB,ALL,ALL,2017,5749.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,licenziati,secondaria I grado,2017/2018,
A,ITE21,LIC,T,TOTAL,LOW,PUB,ALL,ALL,2018,5767.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,licenziati,secondaria I grado,2018/2019,
A,ITE21,LIC,T,TOTAL,LOW,PUB,ALL,ALL,2019,5829.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,licenziati,secondaria I grado,2019/2020,
A,ITE21,LIC,T,TOTAL,LOW,PUB,ALL,ALL,2020,6046.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,licenziati,secondaria I grado,2020/2021,
A,ITE21,LIC,T,TOTAL,LOW,PUB,ALL,ALL,2021,6005.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,licenziati,secondaria I grado,2021/2022,
A,ITE21,LIC,T,TOTAL,LOW,PUB,ALL,ALL,2022,6007.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,licenziati,secondaria I grado,2022/2023,
A,ITE21,LIC,T,TOTAL,LOW,PUB,ALL,ALL,2023,5844.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,licenziati,secondaria I grado,2023/2024,
A,ITE21,LIC,T,TOTAL,LOW,PUB,ALL,ALL,2024,5688.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,licenziati,secondaria I grado,2024/2025,
A,ITE21,LMG,T,TOTAL,LOW,ALL,ALL,ALL,2015,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,voto mediano - licenza media,secondaria I grado,2015/2016,
A,ITE21,LMG,T,TOTAL,LOW,ALL,ALL,ALL,2016,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,voto mediano - licenza media,secondaria I grado,2016/2017,
A,ITE21,LMG,T,TOTAL,LOW,ALL,ALL,ALL,2017,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,voto mediano - licenza media,secondaria I grado,2017/2018,
A,ITE21,LMG,T,TOTAL,LOW,ALL,ALL,ALL,2018,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,voto mediano - licenza media,secondaria I grado,2018/2019,
A,ITE21,LMG,T,TOTAL,LOW,ALL,ALL,ALL,2019,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,voto mediano - licenza media,secondaria I grado,2019/2020,
A,ITE21,LMG,T,TOTAL,LOW,ALL,ALL,ALL,2020,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,voto mediano - licenza media,secondaria I grado,2020/2021,
A,ITE21,LMG,T,TOTAL,LOW,ALL,ALL,ALL,2021,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,voto mediano - licenza media,secondaria I grado,2021/2022,
A,ITE21,LMG,T,TOTAL,LOW,ALL,ALL,ALL,2022,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,voto mediano - licenza media,secondaria I grado,2022/2023,
A,ITE21,LMG,T,TOTAL,LOW,ALL,ALL,ALL,2023,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,voto mediano - licenza media,secondaria I grado,2023/2024,
A,ITE21,LMG,T,TOTAL,LOW,ALL,ALL,ALL,2024,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,ALL,voto mediano - licenza media,secondaria I grado,2024/2025,
A,ITE21,LMG,T,TOTAL,LOW,PRI,ALL,ALL,2015,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,voto mediano - licenza media,secondaria I grado,2015/2016,
A,ITE21,LMG,T,TOTAL,LOW,PRI,ALL,ALL,2016,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,voto mediano - licenza media,secondaria I grado,2016/2017,
A,ITE21,LMG,T,TOTAL,LOW,PRI,ALL,ALL,2017,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,voto mediano - licenza media,secondaria I grado,2017/2018,
A,ITE21,LMG,T,TOTAL,LOW,PRI,ALL,ALL,2018,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,voto mediano - licenza media,secondaria I grado,2018/2019,
A,ITE21,LMG,T,TOTAL,LOW,PRI,ALL,ALL,2019,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,voto mediano - licenza media,secondaria I grado,2019/2020,
A,ITE21,LMG,T,TOTAL,LOW,PRI,ALL,ALL,2020,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,voto mediano - licenza media,secondaria I grado,2020/2021,
A,ITE21,LMG,T,TOTAL,LOW,PRI,ALL,ALL,2021,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,voto mediano - licenza media,secondaria I grado,2021/2022,
A,ITE21,LMG,T,TOTAL,LOW,PRI,ALL,ALL,2022,7.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,voto mediano - licenza media,secondaria I grado,2022/2023,
A,ITE21,LMG,T,TOTAL,LOW,PRI,ALL,ALL,2023,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,voto mediano - licenza media,secondaria I grado,2023/2024,
A,ITE21,LMG,T,TOTAL,LOW,PRI,ALL,ALL,2024,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PRI,voto mediano - licenza media,secondaria I grado,2024/2025,
A,ITE21,LMG,T,TOTAL,LOW,PUB,ALL,ALL,2015,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,voto mediano - licenza media,secondaria I grado,2015/2016,
A,ITE21,LMG,T,TOTAL,LOW,PUB,ALL,ALL,2016,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,voto mediano - licenza media,secondaria I grado,2016/2017,
A,ITE21,LMG,T,TOTAL,LOW,PUB,ALL,ALL,2017,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,voto mediano - licenza media,secondaria I grado,2017/2018,
A,ITE21,LMG,T,TOTAL,LOW,PUB,ALL,ALL,2018,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,voto mediano - licenza media,secondaria I grado,2018/2019,
A,ITE21,LMG,T,TOTAL,LOW,PUB,ALL,ALL,2019,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,voto mediano - licenza media,secondaria I grado,2019/2020,
A,ITE21,LMG,T,TOTAL,LOW,PUB,ALL,ALL,2020,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,voto mediano - licenza media,secondaria I grado,2020/2021,
A,ITE21,LMG,T,TOTAL,LOW,PUB,ALL,ALL,2021,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,voto mediano - licenza media,secondaria I grado,2021/2022,
A,ITE21,LMG,T,TOTAL,LOW,PUB,ALL,ALL,2022,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_10,Secondaria I grado - indicatori scolastici,Perugia,PUB,voto mediano - licenza media,secondaria I grado,2022/2023,
