antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'MANUTENZIONE E ASSISTENZA TECNICA'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.20494186046511628,0.40988372093023256,0.18604651162790697,0.9078014184397163,2.2147779286756197,1.0,0.10204417928610059,6.400491949910553,0.6898708866544789,0.43389830508474575,0.8437620095727213,0.6808510638297872
frozenset({'COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO'}),frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE'}),0.251453488372093,0.4571220930232558,0.22819767441860464,0.907514450867052,1.9852780356010549,1.0,0.11325272951595457,5.869867369186043,0.6630078535650238,0.4750378214826021,0.829638399455239,0.7033597691537168
"frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'CLASSICO'})",frozenset({'LINGUISTICO'}),0.20421511627906977,0.42005813953488375,0.18531976744186046,0.9074733096085409,2.160351685158049,1.0,0.09953754563277446,6.267833184257601,0.6749467275494672,0.4221854304635761,0.8404552306031983,0.674324890098388
"frozenset({'INFORMATICA', 'CLASSICO'})","frozenset({'SCIENTIFICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.17223837209302326,0.4011627906976744,0.15625,0.9071729957805907,2.261358772090748,1.0,0.08715437398593835,6.451109936575054,0.6738509912816221,0.3745644599303136,0.8449879152840932,0.6483328747018896
"frozenset({'LINGUISTICO', 'SISTEMI INFORMATIVI AZIENDALI', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENZE UMANE'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.17950581395348839,0.40988372093023256,0.16279069767441862,0.9068825910931174,2.212536250610159,1.0,0.08921418672255274,6.337335692618807,0.6679267366822725,0.38160136286201024,0.8422049819508985,0.6520228558302467
"frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'INFOR. TELECOM. - BIENNIO COMUNE'})",frozenset({'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'}),0.17151162790697674,0.4484011627906977,0.1555232558139535,0.9067796610169492,2.022250913386259,1.0,0.07861724242833965,5.9171511627907,0.6101492047876702,0.33489827856025034,0.8309997543601081,0.6268096036040985
"frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'TURISMO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})","frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})",0.17151162790697674,0.3953488372093023,0.1555232558139535,0.9067796610169492,2.2936191425722834,1.0,0.08771633315305571,6.486257928118395,0.6807673389080178,0.3780918727915194,0.8458279009126467,0.6500810069790628
"frozenset({'SCIENTIFICO', 'COSTR., AMB. E TERRITORIO - BIENNIO COM.', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'LINGUISTICO'}),0.17151162790697674,0.42005813953488375,0.1555232558139535,0.9067796610169492,2.1587003694797957,1.0,0.0834784004867496,6.221194503171249,0.6478767010985408,0.35666666666666663,0.8392591648613058,0.6385109377749105
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.30377906976744184,0.40988372093023256,0.2754360465116279,0.9066985645933014,2.212087278156707,1.0,0.1509219510546241,6.324836016696482,0.7870178086492858,0.6285240464344941,0.8418931340891415,0.7893421900980692
"frozenset({'MANUTENZIONE E ASSISTENZA TECNICA', 'SCIENTIFICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'LINGUISTICO'}),0.17877906976744187,0.42005813953488375,0.1620639534883721,0.9065040650406504,2.1580442794047316,1.0,0.08696635005408329,6.202856420626896,0.6534386285170046,0.37104825291181365,0.8387839517492919,0.6461586069147889
"frozenset({'TURISMO', 'SCIENTIFICO', 'CLASSICO'})",frozenset({'LINGUISTICO'}),0.17877906976744187,0.42005813953488375,0.1620639534883721,0.9065040650406504,2.1580442794047316,1.0,0.08696635005408329,6.202856420626896,0.6534386285170046,0.37104825291181365,0.8387839517492919,0.6461586069147889
"frozenset({'SCIENTIFICO', 'SCIENZE UMANE', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'LINGUISTICO'}),0.23982558139534885,0.42005813953488375,0.21729651162790697,0.906060606060606,2.156988570829401,1.0,0.1165558240941049,6.1735746436609125,0.7056152759037453,0.4909688013136288,0.8380192906508694,0.7116808220614448
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENZE UMANE', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})","frozenset({'SCIENTIFICO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})",0.1933139534883721,0.32194767441860467,0.1751453488372093,0.9060150375939849,2.8141686043551313,1.0,0.1129083710789616,7.214476744186044,0.7991402190572314,0.5149572649572649,0.8613898089274634,0.7250165481423649
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'CHIM. MATER. BIOTECN. - BIENNIO COMUNE'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.17005813953488372,0.40988372093023256,0.15406976744186046,0.905982905982906,2.2103412741710615,1.0,0.08436570443482963,6.27669133192389,0.6597825727786405,0.3617747440273037,0.8406803924045304,0.6409347154028004
"frozenset({'INFORMATICA', 'INFOR. TELECOM. - BIENNIO COMUNE', 'CLASSICO'})","frozenset({'SCIENTIFICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.17005813953488372,0.4011627906976744,0.15406976744186046,0.905982905982906,2.25839217143565,1.0,0.085848769605192,6.369450317124735,0.6713808941611868,0.3693379790940766,0.8430005808646587,0.6450204384986994
"frozenset({'TURISMO', 'SCIENTIFICO', 'SCIENZE UMANE'})",frozenset({'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'}),0.17005813953488372,0.4484011627906977,0.15406976744186046,0.905982905982906,2.0204740334399975,1.0,0.07781549993239588,5.867005813953488,0.6085566533390607,0.33176838810641623,0.8295553078161773,0.6247904805441272
"frozenset({'COSTR., AMB. E TERRITORIO - BIENNIO COM.'})",frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE'}),0.24709302325581395,0.4571220930232558,0.2238372093023256,0.9058823529411765,1.9817076592163099,1.0,0.1108855293401839,5.768077761627907,0.6579626936769795,0.46596066565809385,0.8266320182691551,0.6977742448330684
"frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'TURISMO', 'SCIENTIFICO'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.17732558139534885,0.40988372093023256,0.16061046511627908,0.9057377049180327,2.2097430531333564,1.0,0.08792759599783667,6.260364004044486,0.6654621620325216,0.3764906303236797,0.8402648792699668,0.6487908382746193
"frozenset({'LINGUISTICO', 'SCIENZE UMANE - OPZ. ECONOMICO SOCIALE'})",frozenset({'SCIENTIFICO'}),0.20784883720930233,0.5748546511627907,0.1882267441860465,0.9055944055944055,1.5753450089733274,1.0,0.06874387337750136,4.503391472868214,0.4610463674683859,0.31662591687041564,0.7779451317912854,0.6165140169564948
"frozenset({'LINGUISTICO', 'MECC. MECCATRON. ENER. - BIENNIO COMUNE'})","frozenset({'SCIENTIFICO', 'MECCANICA E MECCATRONICA'})",0.1693313953488372,0.17659883720930233,0.15334302325581395,0.9055793991416309,5.12788993094191,1.0,0.12343929573418064,8.720566860465114,0.9690844331662334,0.7962264150943396,0.8853285553564731,0.8869460781716385
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO', 'COSTR., AMB. E TERRITORIO - BIENNIO COM.'})","frozenset({'COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})",0.19186046511627908,0.20784883720930233,0.17369186046511628,0.9053030303030303,4.355583810129264,1.0,0.13381388588426177,8.365116279069765,0.9533126636765902,0.7684887459807073,0.880455935501807,0.870483682983683
"frozenset({'LINGUISTICO', 'SISTEMI INFORMATIVI AZIENDALI', 'SCIENTIFICO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})",frozenset({'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'}),0.19186046511627908,0.4484011627906977,0.17369186046511628,0.9053030303030303,2.018957811502382,1.0,0.08766140481341266,5.824883720930231,0.6245146142500226,0.37227414330218067,0.8283227532239389,0.6463306075340111
"frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO', 'CLASSICO'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.20712209302325582,0.40988372093023256,0.1875,0.9052631578947368,2.2085852930197833,1.0,0.10260402582477014,6.229005167958651,0.6901711679065504,0.4365482233502538,0.8394607207674358,0.6813549832026875
"frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENZE UMANE - OPZ. ECONOMICO SOCIALE'})","frozenset({'SCIENTIFICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.1686046511627907,0.4011627906976744,0.15261627906976744,0.9051724137931034,2.2563718140929536,1.0,0.08497836668469443,6.315010570824522,0.6697302697302697,0.36585365853658536,0.8416471375962503,0.6428035982008995
"frozenset({'LINGUISTICO', 'TURISMO', 'SCIENTIFICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.17587209302325582,0.40988372093023256,0.15915697674418605,0.9049586776859504,2.2078424476877085,1.0,0.08706986884802596,6.209049544994943,0.6638158053683169,0.373083475298126,0.838944754305256,0.646628275013188
"frozenset({'LINGUISTICO', 'SISTEMI INFORMATIVI AZIENDALI', 'SCIENTIFICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE', 'AMM. FINAN. MARKETING - BIENNIO COMUNE'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.19113372093023256,0.40988372093023256,0.17296511627906977,0.9049429657794676,2.207804115093169,1.0,0.09462251554894538,6.20802325581395,0.6763309097223795,0.40407470288624786,0.8389181292026447,0.6634643906911523
"frozenset({'LINGUISTICO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'SISTEMI INFORMATIVI AZIENDALI', 'SCIENTIFICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE'})",frozenset({'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'}),0.19113372093023256,0.4484011627906977,0.17296511627906977,0.9049429657794676,2.0181548150932698,1.0,0.08726053356544078,5.802819767441859,0.6237098613030118,0.3707165109034268,0.8276699880270717,0.6453402025007549
"frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENZE UMANE'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.2136627906976744,0.40988372093023256,0.1933139534883721,0.9047619047619049,2.207362377575144,1.0,0.10573705381287184,6.196220930232565,0.6955929565132796,0.44932432432432434,0.8386113065916024,0.6881965552178319
"frozenset({'LINGUISTICO', 'SCIENTIFICO', 'INFOR. TELECOM. - BIENNIO COMUNE', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'CLASSICO'}),0.16787790697674418,0.34084302325581395,0.15188953488372092,0.9047619047619048,2.6544826885978274,1.0,0.09466952153190913,6.921148255813954,0.7490232130544702,0.42566191446028506,0.8555153042473881,0.6751954513148543
"frozenset({'INFOR. TELECOM. - BIENNIO COMUNE', 'SCIENTIFICO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})","frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'INFORMATICA'})",0.1751453488372093,0.19476744186046513,0.15843023255813954,0.9045643153526971,4.64433021613922,1.0,0.12431762101135749,8.437436804853387,0.9512993573940104,0.7491408934707903,0.8814805937954072,0.8589985755867964
"frozenset({'INFOR. TELECOM. - BIENNIO COMUNE', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'SCIENTIFICO'}),0.2129360465116279,0.5748546511627907,0.1925872093023256,0.9044368600682595,1.5733313773121684,1.0,0.07017993256489997,4.448842400332232,0.46299412881757535,0.32356532356532364,0.775222426416966,0.6197279117029035
"frozenset({'LINGUISTICO', 'ELETTR. ED ELETTROTEC.- BIENNIO COMUNE'})",frozenset({'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'}),0.1824127906976744,0.4484011627906977,0.16497093023255813,0.9043824701195219,2.0169048280137147,1.0,0.08317682277582476,5.768804505813952,0.6166813509544787,0.35413416536661463,0.8266538588728091,0.6361458541845584
"frozenset({'TURISMO', 'CLASSICO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})",frozenset({'LINGUISTICO'}),0.16715116279069767,0.42005813953488375,0.1511627906976744,0.9043478260869565,2.1529110877087407,1.0,0.08094958423472146,6.063028541226216,0.6429889918109811,0.3466666666666666,0.8350659256837746,0.632104708891229
"frozenset({'COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'CLASSICO'})","frozenset({'LINGUISTICO', 'SCIENTIFICO'})",0.16715116279069767,0.36773255813953487,0.1511627906976744,0.9043478260869565,2.4592541673827117,1.0,0.08969586600865331,6.610068710359408,0.7124614042153308,0.393939393939394,0.8487156421789105,0.6577075098814229
"frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'CLASSICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.1744186046511628,0.40988372093023256,0.15770348837209303,0.9041666666666667,2.2059101654846334,1.0,0.08621214169821526,6.157735085945399,0.6621665476731357,0.36967632027257236,0.8376026272577998,0.644459219858156
"frozenset({'LINGUISTICO', 'SISTEMI INFORMATIVI AZIENDALI', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.19694767441860464,0.40988372093023256,0.17805232558139536,0.904059040590406,2.205647588390778,1.0,0.09732667996214171,6.1508273703041185,0.6806759626927694,0.41525423728813565,0.8374202461236437,0.6692281018554866
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SISTEMI INFORMATIVI AZIENDALI', 'SCIENTIFICO', 'SCIENZE UMANE'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.1816860465116279,0.40988372093023256,0.16424418604651161,0.904,2.205503546099291,1.0,0.08977403326122227,6.147044573643412,0.6679451107373583,0.3843537414965985,0.8373201970443351,0.652354609929078
"frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'SCIENZE UMANE', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})","frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO'})",0.1816860465116279,0.26744186046511625,0.16424418604651161,0.904,3.3801739130434787,1.0,0.1156537317468902,7.630813953488373,0.8604976500730913,0.576530612244898,0.8689523809523811,0.7590652173913044
"frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'SCIENTIFICO', 'CLASSICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})","frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE'})",0.18895348837209303,0.29069767441860467,0.17078488372093023,0.9038461538461539,3.109230769230769,1.0,0.11585654407787993,7.376744186046512,0.836421871425303,0.5529411764705882,0.8644388398486761,0.7456730769230768
"frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'CLASSICO'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.21875,0.40988372093023256,0.19767441860465115,0.9036544850498338,2.2046605876393106,1.0,0.10801235465116278,6.124999999999995,0.6994117647058823,0.4586846543001686,0.836734693877551,0.6929619942979666
"frozenset({'LINGUISTICO', 'SCIENZE UMANE - OPZ. ECONOMICO SOCIALE', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})","frozenset({'SCIENTIFICO', 'SCIENZE UMANE'})",0.18095930232558138,0.29941860465116277,0.16351744186046513,0.9036144578313254,3.0178968300386018,1.0,0.10933486005949164,7.268531976744196,0.8163738538893818,0.5160550458715597,0.8624206369044646,0.7248654813428472
"frozenset({'INFORMATICA', 'SCIENTIFICO'})",frozenset({'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'}),0.20348837209302326,0.4484011627906977,0.18386627906976744,0.9035714285714286,2.0150960870571892,1.0,0.09262185640886965,5.720284237726099,0.6324399180635296,0.39285714285714285,0.8251835121400338,0.6568100254688585
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO', 'SCIENZE UMANE', 'CLASSICO'})","frozenset({'LINGUISTICO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})",0.17296511627906977,0.26308139534883723,0.15625,0.9033613445378151,3.4337712985746784,1.0,0.11074609586262844,7.625505561172902,0.8570073977193771,0.5584415584415584,0.8688611539290273,0.7486419982357584
"frozenset({'LINGUISTICO', 'SCIENTIFICO', 'CLASSICO', 'SCIENZE UMANE'})",frozenset({'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'}),0.19549418604651161,0.4484011627906977,0.17659883720930233,0.9033457249070633,2.014592734962916,1.0,0.08893901686722554,5.7069264311270205,0.6260013903294039,0.37791601866251945,0.824774331320315,0.6485934459219271
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO', 'COSTR., AMB. E TERRITORIO - BIENNIO COM.'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.2180232558139535,0.40988372093023256,0.19694767441860464,0.9033333333333333,2.2038770685579196,1.0,0.10758349107625742,6.104651162790696,0.698555535741231,0.4569983136593591,0.8361904761904763,0.6919148936170212
"frozenset({'LINGUISTICO', 'TURISMO', 'SCIENTIFICO'})",frozenset({'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'}),0.19476744186046513,0.4484011627906977,0.17587209302325582,0.9029850746268656,2.013788432231065,1.0,0.08853814561925365,5.685711091234344,0.6251902019870513,0.37636080870917565,0.8241205041983756,0.6476027480103534
"frozenset({'LINGUISTICO', 'SISTEMI INFORMATIVI AZIENDALI', 'SCIENTIFICO', 'SCIENZE UMANE'})","frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})",0.17223837209302326,0.3953488372093023,0.1555232558139535,0.9029535864978903,2.2839414246711343,1.0,0.0874290156841536,6.230535894843273,0.6791331960319349,0.3774250440917108,0.8395001622849725,0.6481679697195334
"frozenset({'LINGUISTICO', 'SISTEMI INFORMATIVI AZIENDALI', 'SCIENTIFICO', 'SCIENZE UMANE'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.17223837209302326,0.40988372093023256,0.1555232558139535,0.9029535864978903,2.202950594009037,1.0,0.08492555097349919,6.080763397371079,0.6596867230641733,0.3645655877342419,0.8355469643116958,0.6411931053056827
"frozenset({'LINGUISTICO', 'SISTEMI INFORMATIVI AZIENDALI', 'SCIENTIFICO', 'SCIENZE UMANE'})",frozenset({'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'}),0.17223837209302326,0.4484011627906977,0.1555232558139535,0.9029535864978903,2.013718209110368,1.0,0.07829136949026501,5.683866279069766,0.6081535696996053,0.334375,0.8240634190001277,0.6248965663445691
"frozenset({'LINGUISTICO', 'TURISMO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.17950581395348839,0.40988372093023256,0.1620639534883721,0.902834008097166,2.2026588566342205,1.0,0.08848744253650623,6.0732800387596875,0.6654565530828107,0.37925170068027214,0.8353443289922419,0.649112039509576
"frozenset({'SCIENTIFICO', 'SCIENZE UMANE - OPZ. ECONOMICO SOCIALE', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'SCIENZE UMANE'}),0.1867732558139535,0.3502906976744186,0.1686046511627907,0.9027237354085603,2.5770702488012014,1.0,0.10317971707679827,6.679011627906977,0.7525114788450279,0.4575936883629191,0.8502772482350998,0.6920257681192179
"frozenset({'LINGUISTICO', 'COSTR., AMB. E TERRITORIO - BIENNIO COM.'})","frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO'})",0.1867732558139535,0.3495639534883721,0.1686046511627907,0.9027237354085603,2.5824279832061934,1.0,0.10331545345457004,6.686482558139535,0.7535014329296478,0.45849802371541504,0.8504445362258983,0.6925261088685213
"frozenset({'SCIENTIFICO', 'COSTR., AMB. E TERRITORIO - BIENNIO COM.', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.17151162790697674,0.40988372093023256,0.15479651162790697,0.902542372881356,2.2019473494410384,1.0,0.08449668739859383,6.055106167846311,0.6588584136397331,0.362862010221465,0.8348501294147117,0.6401009736747205
"frozenset({'INFORMATICA', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})","frozenset({'SCIENTIFICO', 'INFOR. TELECOM. - BIENNIO COMUNE'})",0.20130813953488372,0.2180232558139535,0.1816860465116279,0.9025270758122743,4.139590854392298,1.0,0.1377961905083829,8.022502153316102,0.9495905368516833,0.7645259938837919,0.8753506099606779,0.8679302045728038
"frozenset({'TURISMO', 'SCIENTIFICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.20130813953488372,0.40988372093023256,0.1816860465116279,0.9025270758122743,2.2019100289320734,1.0,0.0991731172255273,6.054155900086129,0.6834285714285713,0.42301184433164124,0.8348242072877949,0.672894743579896
"frozenset({'INFORMATICA', 'SCIENTIFICO', 'INFOR. TELECOM. - BIENNIO COMUNE'})",frozenset({'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'}),0.20130813953488372,0.4484011627906977,0.1816860465116279,0.9025270758122743,2.012767028067568,1.0,0.09141924266495402,5.658995478036173,0.6299945404913557,0.3881987577639751,0.8232901927769294,0.6538567307748567
"frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'CLASSICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})","frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE'})",0.1933139534883721,0.29069767441860467,0.1744186046511628,0.9022556390977443,3.10375939849624,1.0,0.11822268793942672,7.256708407871194,0.8402402402402404,0.5633802816901409,0.8621964747935411,0.7511278195488722
"frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'SCIENTIFICO', 'CLASSICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.17078488372093023,0.40988372093023256,0.15406976744186046,0.902127659574468,2.200935566621397,1.0,0.08406782382368848,6.029448938321535,0.65802920311544,0.36115843270868825,0.8341473640079656,0.6390070921985815
"frozenset({'LINGUISTICO', 'SCIENZE UMANE', 'SISTEMI INFORMATIVI AZIENDALI', 'SCIENTIFICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE'})",frozenset({'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'}),0.17078488372093023,0.4484011627906977,0.15406976744186046,0.902127659574468,2.0118762715955723,1.0,0.07748962699432124,5.635901162790696,0.606539281993617,0.33125,0.8225660863958735,0.6228628573399082
"frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'SCIENTIFICO', 'CLASSICO'})",frozenset({'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'}),0.17078488372093023,0.4484011627906977,0.15406976744186046,0.902127659574468,2.0118762715955723,1.0,0.07748962699432124,5.635901162790696,0.606539281993617,0.33125,0.8225660863958735,0.6228628573399082
"frozenset({'LINGUISTICO', 'SCIENZE UMANE - OPZ. ECONOMICO SOCIALE'})",frozenset({'SCIENZE UMANE'}),0.20784883720930233,0.3502906976744186,0.1875,0.9020979020979021,2.575283637524301,1.0,0.11469248580313683,6.636316445182723,0.7721925894317617,0.5058823529411764,0.8493139969650036,0.7186838058207352
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'CLASSICO'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.25218023255813954,0.40988372093023256,0.22747093023255813,0.9020172910662824,2.200666298771639,1.0,0.12410635816657652,6.022657318741446,0.7295770887086007,0.5234113712374582,0.8339603356000057,0.7284909150366873
"frozenset({'ELETTR. ED ELETTROTEC.- BIENNIO COMUNE', 'AMM. FINAN. MARKETING - BIENNIO COMUNE'})",frozenset({'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'}),0.18531976744186046,0.4484011627906977,0.16715116279069767,0.9019607843137255,2.011504115422506,1.0,0.08405356358166576,5.626308139534885,0.6172477989372843,0.35825545171339557,0.8222635562789015,0.6373661295960847
"frozenset({'COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})","frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'COSTR., AMB. E TERRITORIO - BIENNIO COM.'})",0.18531976744186046,0.2238372093023256,0.16715116279069767,0.9019607843137255,4.029539088362617,1.0,0.12566970321795565,7.91686046511628,0.9228561455222435,0.6906906906906907,0.8736873026364103,0.8243570155334861
"frozenset({'INFOR. TELECOM. - BIENNIO COMUNE', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})","frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'INFORMATICA'})",0.1998546511627907,0.19476744186046513,0.18023255813953487,0.9018181818181817,4.63023066485753,1.0,0.14130737898864248,8.201442721791553,0.9798570214760773,0.8406779661016949,0.8780702330160813,0.9135956580732699
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'CLASSICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})","frozenset({'SCIENTIFICO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})",0.20712209302325582,0.32194767441860467,0.1867732558139535,0.9017543859649122,2.8009346164508333,1.0,0.12009077964440237,6.901604028239196,0.8109398795236583,0.5456475583864118,0.8551061469321749,0.7409449130727495
"frozenset({'INFORMATICA', 'CLASSICO', 'INFOR. TELECOM. - BIENNIO COMUNE'})",frozenset({'LINGUISTICO'}),0.17005813953488372,0.42005813953488375,0.15334302325581395,0.9017094017094017,2.1466299943808593,1.0,0.08190871755002703,5.900278058645097,0.6436035557473792,0.3510815307820299,0.8305164620954094,0.6333806524117943
