DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2005,22.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2006,20.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2007,18.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2008,19.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2009,24.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2010,24.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2011,22.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2012,22.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2013,22.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2014,22.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2015,19.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2016,18.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2017,17.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2018,16.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2019,19.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2020,23.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2021,24.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2022,21.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2023,22.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2024,24.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SE,2025,24.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2009,13.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2010,14.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2011,15.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2012,20.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2013,21.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2014,20.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2015,16.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2016,15.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2017,11.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2018,8.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2019,8.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2020,14.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2021,12.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2022,10.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2023,9.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2024,10.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SI,2025,12.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2009,28.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2010,34.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2011,34.8,b,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2012,35.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2013,34.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2014,31.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2015,27.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2016,23.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2017,20.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2018,15.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2019,17.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2020,20.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2021,20.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2022,19.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2023,19.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2024,19.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PC_ACT,SK,2025,15.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,AT,2012,-1.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,AT,2013,0.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,AT,2014,1.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,AT,2015,1.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,AT,2016,1.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,AT,2017,-0.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,AT,2018,-1.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,AT,2019,-2.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,AT,2020,1.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,AT,2021,1.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,AT,2022,0.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,AT,2023,-1.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,AT,2024,-0.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,AT,2025,2.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BE,2012,-2.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BE,2013,1.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BE,2014,4.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BE,2015,2.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BE,2016,-3.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BE,2017,-4.0,b,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BE,2018,-6.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BE,2019,-5.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BE,2020,-3.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BE,2021,2.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BE,2022,1.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BE,2023,0.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BE,2024,-0.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BE,2025,1.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BG,2012,11.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BG,2013,6.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BG,2014,-1.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BG,2015,-6.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BG,2016,-11.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BG,2017,-10.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BG,2018,-8.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BG,2019,-8.3,b,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BG,2020,1.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BG,2021,-0.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BG,2022,-1.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BG,2023,-5.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BG,2024,-3.5,b,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,BG,2025,2.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CY,2012,13.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CY,2013,22.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CY,2014,13.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CY,2015,5.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CY,2016,-9.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CY,2017,-11.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CY,2018,-12.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CY,2019,-11.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CY,2020,-7.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CY,2021,-2.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CY,2022,0.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CY,2023,-1.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CY,2024,-4.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CY,2025,-4.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CZ,2012,2.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CZ,2013,0.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CZ,2014,-2.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CZ,2015,-6.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CZ,2016,-8.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CZ,2017,-8.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CZ,2018,-5.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CZ,2019,-4.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CZ,2020,0.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CZ,2021,1.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CZ,2022,1.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CZ,2023,0.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CZ,2024,0.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,CZ,2025,3.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DE,2012,-3.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DE,2013,-2.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DE,2014,-0.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DE,2015,-0.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DE,2016,-0.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DE,2017,-1.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DE,2018,-1.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DE,2019,-1.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DE,2020,0.7,b,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DE,2021,0.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DE,2022,-0.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DE,2023,-2.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DE,2024,-0.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DE,2025,1.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DK,2012,2.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DK,2013,-0.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DK,2014,-2.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DK,2015,-3.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DK,2016,-2.6,b,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DK,2017,-1.8,b,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DK,2018,-1.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DK,2019,-2.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DK,2020,-0.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DK,2021,0.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DK,2022,0.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DK,2023,-0.2,b,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DK,2024,3.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,DK,2025,3.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA20,2012,3.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA20,2013,3.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA20,2014,2.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA20,2015,-1.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA20,2016,-3.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA20,2017,-5.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA20,2018,-5.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA20,2019,-5.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA20,2020,-1.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA20,2021,-0.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA20,2022,-1.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA20,2023,-3.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA20,2024,-2.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA20,2025,0.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA21,2012,3.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA21,2013,3.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA21,2014,2.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA21,2015,-1.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA21,2016,-3.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA21,2017,-5.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA21,2018,-5.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA21,2019,-5.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA21,2020,-1.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA21,2021,-0.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA21,2022,-1.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA21,2023,-3.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA21,2024,-2.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EA21,2025,0.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EE,2012,-6.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EE,2013,-14.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EE,2014,-7.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EE,2015,-6.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EE,2016,-4.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EE,2017,-2.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EE,2018,-2.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EE,2019,-2.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EE,2020,6.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EE,2021,4.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EE,2022,7.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EE,2023,-1.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EE,2024,2.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EE,2025,2.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EL,2012,29.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EL,2013,25.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EL,2014,7.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EL,2015,-5.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EL,2016,-11.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EL,2017,-8.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EL,2018,-9.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EL,2019,-10.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EL,2020,-6.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EL,2021,-5.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EL,2022,-6.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EL,2023,-11.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EL,2024,-13.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EL,2025,-12.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,ES,2012,15.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,ES,2013,14.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,ES,2014,7.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,ES,2015,-4.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,ES,2016,-11.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,ES,2017,-14.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,ES,2018,-14.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,ES,2019,-11.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,ES,2020,-0.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,ES,2021,0.7,d,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,ES,2022,-2.8,d,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,ES,2023,-9.6,d,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,ES,2024,-8.5,d,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,ES,2025,-4.8,d,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EU27_2020,2012,3.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EU27_2020,2013,2.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EU27_2020,2014,1.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EU27_2020,2015,-2.0,,
